Lufthygienisches ‹berwachungssystem Niedersachsen;
Ostfriesische Inseln;;Feinstaub (PM10);;Stickstoffdioxid;;Stickstoffoxide;;Ozon;;Schwefeldioxid;;Temperatur;;Luftdruck;;Windrichtung;;Windgeschwindigkeit;;Relative Feuchte;;Regendauer;;Globalstrahlung;;UV-Index;;
15.03.2019;02:00;19,228; ;3,579;;3,655;;86,014;;-1,1457;E;6,68;;999,0;;272,4;;4,97;;91,1;;0;;0,0;;0,0;;
15.03.2019;03:00;19,244; ;2,305;;2,376;;79,555;;-0,1363;E;6,62;;999,5;;263,7;;5,06;;92,7;;0;;0,0;;0,0;;
15.03.2019;04:00;19,099; ;;*;;*;;*;;*;6,55;;999,5;;258,0;;5,10;;92,4;;0;;0,0;;0,0;;
15.03.2019;05:00;18,953; ;3,995;;4,099;;72,669;;-0,1865;E;6,57;;999,2;;248,6;;5,06;;92,1;;0;;0,0;;0,0;;
15.03.2019;06:00;19,069; ;5,442;;5,569;;69,461;;-1,0603;E;6,44;;999,0;;240,5;;5,25;;93,3;;0;;0,0;;0,0;;
15.03.2019;07:00;19,207; ;6,767;;6,905;;66,776;;-1,1384;E;6,14;;998,3;;233,1;;5,11;;95,6;;0;;0,9;;0,0;;
15.03.2019;08:00;19,396; ;5,480;;5,696;;68,890;;-0,3291;E;6,24;;997,7;;224,3;;6,35;;95,4;;2;;32,3;;0,1;;
15.03.2019;09:00;19,715; ;6,716;;7,184;;66,885;;-0,3676;E;6,52;;996,8;;219,5;;7,15;;94,3;;0;;74,0;;0,3;;
15.03.2019;10:00;20,133; ;9,445;;10,419;;65,870;;0,0087;E;6,54;;995,8;;204,3;;7,24;;95,9;;0;;100,5;;0,4;;
15.03.2019;11:00;20,258; ;7,829;;8,503;;74,560;;-0,5040;E;6,32;;994,2;;201,2;;9,58;;99,9;;0;;83,3;;0,4;;
15.03.2019;12:00;20,278; ;10,404;;11,408;;66,935;;-0,3040;E;7,15;;993,2;;215,6;;9,94;;100,0;;11;;77,6;;0,5;;
15.03.2019;13:00;20,856; ;3,700;;4,898;;64,338;;-0,2857;E;9,77;;993,3;;249,4;;10,77;;92,6;;0;;481,7;;2,5;;
15.03.2019;14:00;21,339; ;2,796;;3,589;;74,090;;-0,0956;E;10,24;;993,8;;252,2;;10,14;;83,4;;0;;546,4;;2,2;;
15.03.2019;15:00;21,648; ;2,894;;3,557;;86,130;;-0,2763;E;10,08;;994,5;;258,8;;10,15;;78,2;;0;;536,0;;2,0;;
15.03.2019;16:00;21,701; ;2,900;;3,401;;94,475;;-0,2684;E;9,70;;995,4;;261,5;;9,61;;76,3;;0;;411,6;;1,3;;
15.03.2019;17:00;21,799; ;2,768;;3,086;;95,283;;-0,1608;E;9,08;;995,9;;263,0;;9,25;;74,4;;0;;234,9;;0,7;;
15.03.2019;18:00;21,786; ;2,338;;2,496;;94,033;;-0,3885;E;8,36;;996,7;;268,0;;8,37;;73,3;;0;;110,7;;0,3;;
15.03.2019;19:00;21,650; ;2,161;;2,216;;93,378;;-0,3898;E;7,63;;997,8;;270,4;;7,75;;75,2;;0;;9,9;;0,0;;
15.03.2019;20:00;21,664; ;1,822;E;1,859;E;94,626;;-0,3649;E;7,35;;998,9;;273,8;;7,34;;76,3;;0;;0,0;;0,0;;
15.03.2019;21:00;21,830; ;2,135;;2,213;;93,983;;-0,5125;E;7,23;;999,9;;272,6;;6,64;;76,5;;0;;0,0;;0,0;;
15.03.2019;22:00;22,095; ;2,480;;2,565;;92,605;;-0,4597;E;7,19;;1000,5;;266,2;;7,16;;78,8;;0;;0,0;;0,0;;
15.03.2019;23:00;22,202; ;2,437;;2,515;;91,312;;-0,8905;E;7,10;;1001,3;;269,8;;6,93;;79,2;;0;;0,0;;0,0;;
16.03.2019;00:00;22,185; ;2,137;;2,207;;90,575;;-0,4230;E;6,96;;1002,1;;274,1;;6,30;;79,9;;0;;0,0;;0,0;;
16.03.2019;01:00;21,892; ;4,181;;4,261;;89,377;;-0,5660;E;6,97;;1002,6;;272,5;;6,58;;78,4;;0;;0,0;;0,0;;
16.03.2019;02:00;21,593; ;2,566;;2,624;;90,497;;-0,6776;E;6,77;;1003,4;;273,1;;5,93;;79,7;;0;;0,0;;0,0;;
16.03.2019;03:00;21,286; ;2,220;;2,269;;89,604;;-0,7529;E;6,68;;1003,7;;277,6;;5,48;;80,7;;0;;0,0;;0,0;;
16.03.2019;04:00;21,025; ;2,805;;2,862;;89,177;;-0,5847;E;6,67;;1004,0;;271,2;;5,83;;80,2;;0;;0,0;;0,0;;
16.03.2019;05:00;20,827; ;;*;;*;;*;;*;6,48;;1004,1;;272,6;;4,81;;79,0;;0;;0,0;;0,0;;
16.03.2019;06:00;20,476; ;2,933;;3,041;;88,039;;-1,4043;E;6,48;;1004,2;;262,8;;4,64;;81,3;;0;;0,0;;0,0;;
16.03.2019;07:00;20,406; ;4,540;;4,668;;84,884;;-1,6420;E;6,56;;1004,1;;247,1;;4,49;;82,4;;0;;0,7;;0,0;;
16.03.2019;08:00;20,631; ;4,492;;4,660;;79,818;;-1,3670;E;6,39;;1003,8;;226,0;;4,37;;86,6;;0;;19,8;;0,1;;
16.03.2019;09:00;20,332; ;3,437;;3,598;;91,145;;-1,3502;E;6,13;;1003,7;;223,9;;6,78;;82,6;;3;;50,2;;0,2;;
16.03.2019;10:00;19,981; ;2,946;;3,154;;93,486;;-1,4965;E;4,82;;1003,5;;210,8;;5,55;;91,5;;60;;88,4;;0,4;;
16.03.2019;11:00;19,890; ;3,371;;3,662;;88,552;;-1,2088;E;4,83;;1002,4;;181,0;;5,16;;93,2;;32;;116,0;;0,7;;
16.03.2019;12:00;19,932; ;3,699;;3,996;;83,993;;-1,4808;E;4,94;;1000,8;;158,6;;5,80;;95,1;;0;;87,2;;0,5;;
16.03.2019;13:00;19,416; ;7,646;;8,211;;69,901;;-1,3257;E;5,85;;999,6;;170,9;;6,38;;98,8;;38;;56,0;;0,4;;
16.03.2019;14:00;19,326; ;6,501;;7,105;;66,881;;-1,4125;E;7,83;;998,6;;217,0;;7,22;;99,9;;60;;66,5;;0,4;;
16.03.2019;15:00;19,442; ;4,495;;4,772;;77,973;;;*;8,40;;997,9;;226,5;;8,18;;97,4;;38;;55,2;;0,3;;
16.03.2019;16:00;19,459; ;4,378;;4,543;;86,909;;-1,1179;E;8,41;;997,3;;225,5;;8,90;;93,9;;38;;34,2;;0,2;;
16.03.2019;17:00;19,375; ;4,486;;4,658;;89,872;;-1,2739;E;8,80;;996,5;;223,4;;9,76;;89,7;;0;;40,1;;0,2;;
16.03.2019;18:00;19,109; ;4,669;;4,789;;90,944;;-1,3389;E;9,05;;995,9;;223,7;;10,51;;87,5;;0;;15,6;;0,1;;
16.03.2019;19:00;18,772; ;4,019;;4,083;;91,826;;-1,6668;E;9,08;;995,5;;222,9;;11,29;;86,5;;0;;1,7;;0,0;;
16.03.2019;20:00;18,388; ;3,272;;3,357;;92,590;;-1,0638;E;9,08;;995,4;;220,9;;11,92;;84,0;;0;;0,0;;0,0;;
16.03.2019;21:00;17,939; ;3,072;;3,163;;92,962;;-1,2361;E;9,19;;995,0;;220,2;;12,21;;82,2;;0;;0,0;;0,0;;
16.03.2019;22:00;17,388; ;2,924;;3,010;;93,468;;-1,0626;E;9,42;;994,4;;221,1;;12,83;;79,3;;0;;0,0;;0,0;;
16.03.2019;23:00;16,899; ;2,804;;2,884;;92,513;;-1,3254;E;9,51;;993,7;;219,6;;12,21;;78,2;;0;;0,0;;0,0;;
17.03.2019;00:00;17,102; ;2,882;;2,972;;90,874;;-1,0676;E;9,43;;993,0;;218,4;;12,02;;79,8;;0;;0,0;;0,0;;
17.03.2019;01:00;16,708; ;3,530;;3,589;;89,348;;-1,0326;E;9,36;;992,2;;217,6;;12,31;;81,2;;0;;0,0;;0,0;;
17.03.2019;02:00;16,229; ;3,383;;3,440;;89,658;;-0,9220;E;8,83;;991,3;;218,2;;12,37;;85,5;;0;;0,0;;0,0;;
17.03.2019;03:00;15,673; ;3,417;;3,485;;87,420;;-1,1675;E;7,66;;990,7;;212,9;;11,18;;97,7;;1;;0,1;;0,0;;
17.03.2019;04:00;15,098; ;3,467;;3,529;;84,755;;-0,8510;E;7,67;;989,9;;213,4;;10,70;;98,8;;42;;0,5;;0,0;;
17.03.2019;05:00;14,584; ;3,269;;3,339;;86,360;;-1,1701;E;6,37;;990,4;;247,4;;6,59;;98,3;;60;;0,3;;0,0;;
17.03.2019;06:00;13,919; ;2,710;;2,771;;90,225;;-0,9274;E;5,51;;990,9;;244,0;;6,24;;93,1;;9;;0,5;;0,0;;
17.03.2019;07:00;13,385; ;3,000;;3,080;;85,933;;-1,3230;E;5,89;;991,5;;243,1;;5,96;;91,5;;0;;0,6;;0,0;;
17.03.2019;08:00;12,764; ;1,995;E;2,085;;86,537;;-1,3392;E;6,26;;992,5;;253,3;;6,53;;81,2;;0;;22,0;;0,1;;
17.03.2019;09:00;12,674; ;1,802;E;1,912;E;89,872;;-1,0996;E;6,51;;993,3;;252,4;;6,92;;75,0;;0;;142,9;;0,3;;
17.03.2019;10:00;12,704; ;2,462;;2,851;;91,330;;-0,7476;E;7,07;;994,3;;252,5;;6,75;;74,1;;0;;300,9;;0,8;;
17.03.2019;11:00;12,801; ;1,745;E;2,066;;92,346;;-1,3066;E;7,65;;995,0;;250,7;;7,16;;74,1;;0;;476,9;;1,4;;
17.03.2019;12:00;12,891; ;2,583;;3,091;;92,430;;-0,7253;E;7,93;;995,5;;250,7;;7,41;;72,6;;0;;441,1;;1,6;;
17.03.2019;13:00;13,010; ;2,069;;2,426;;93,210;;-0,9946;E;7,78;;996,2;;250,9;;8,36;;71,7;;0;;517,1;;2,0;;
17.03.2019;14:00;12,770; ;1,954;E;2,313;;94,770;;-1,1224;E;8,21;;997,0;;253,6;;8,23;;69,1;;0;;589,5;;1,7;;
17.03.2019;15:00;12,319; ;1,937;E;2,286;;95,845;;-1,2486;E;8,03;;997,6;;253,5;;8,83;;68,0;;0;;517,4;;1,5;;
17.03.2019;16:00;12,106; ;3,421;;4,008;;93,999;;-1,1773;E;7,72;;998,3;;251,8;;9,14;;71,5;;1;;368,8;;1,0;;
17.03.2019;17:00;12,125; ;2,956;;3,270;;93,446;;-1,1100;E;6,56;;999,0;;252,8;;8,52;;76,9;;10;;170,1;;0,5;;
17.03.2019;18:00;12,149; ;2,767;;2,976;;94,047;;-1,5614;E;6,69;;999,7;;252,8;;8,31;;73,0;;0;;115,7;;0,2;;
17.03.2019;19:00;12,133; ;2,627;;2,702;;95,119;;-1,2578;E;6,01;;1000,3;;251,4;;8,20;;75,7;;2;;10,2;;0,0;;
17.03.2019;20:00;12,303; ;2,768;;2,829;;95,460;;-1,6287;E;6,13;;1000,7;;247,9;;8,39;;74,6;;0;;0,0;;0,0;;
17.03.2019;21:00;12,568; ;3,769;;3,839;;93,748;;-1,5307;E;6,35;;1001,0;;244,9;;8,14;;76,0;;0;;0,0;;0,0;;
17.03.2019;22:00;12,792; ;2,953;;3,024;;93,469;;-0,9906;E;6,33;;1001,1;;239,9;;8,39;;80,4;;6;;0,0;;0,0;;
17.03.2019;23:00;12,807; ;;*;;*;;*;;*;4,99;;1001,6;;246,0;;8,65;;88,8;;41;;0,2;;0,0;;
18.03.2019;00:00;12,176; ;2,388;;2,402;;91,405;;-1,6957;E;5,18;;1001,9;;246,2;;7,54;;89,7;;2;;0,0;;0,0;;
18.03.2019;01:00;12,547; ;3,198;;3,248;;90,052;;-0,9740;E;6,04;;1002,2;;258,9;;7,13;;84,2;;0;;0,0;;0,0;;
18.03.2019;02:00;12,937; ;1,507;E;1,542;E;90,524;;-0,4707;E;5,23;;1002,9;;271,1;;5,91;;87,5;;9;;0,5;;0,0;;
18.03.2019;03:00;13,369; ;1,151;E;1,196;E;89,803;;-0,3665;E;5,52;;1003,6;;277,9;;5,72;;83,1;;2;;0,0;;0,0;;
18.03.2019;04:00;14,027; ;1,430;E;1,482;E;90,624;;-0,8589;E;5,87;;1004,2;;280,7;;5,74;;79,5;;0;;0,0;;0,0;;
18.03.2019;05:00;14,657; ;1,089;E;1,125;E;90,949;;-0,6220;E;5,67;;1004,8;;282,2;;5,49;;80,6;;0;;0,0;;0,0;;
18.03.2019;06:00;15,418; ;1,510;E;1,554;E;91,008;;-0,7781;E;5,58;;1005,6;;284,0;;5,56;;81,0;;0;;0,0;;0,0;;
18.03.2019;07:00;16,207; ;3,215;;3,289;;89,326;;-1,2062;E;5,67;;1006,4;;285,2;;5,94;;81,0;;0;;2,8;;0,0;;
18.03.2019;08:00;17,147; ;1,904;E;2,004;;90,405;;-1,2701;E;5,97;;1007,3;;284,1;;5,66;;79,1;;0;;53,7;;0,2;;
18.03.2019;09:00;18,183; ;1,347;E;1,493;E;90,907;;-1,4028;E;6,63;;1008,2;;293,0;;6,74;;73,6;;0;;201,8;;0,6;;
18.03.2019;10:00;19,158; ;1,164;E;1,316;E;90,517;;-1,4421;E;7,19;;1009,3;;290,8;;6,74;;72,9;;0;;327,9;;0,9;;
18.03.2019;11:00;19,953; ;1,580;E;1,894;E;90,410;;-1,1541;E;7,22;;1010,4;;293,1;;6,87;;72,0;;0;;488,7;;1,5;;
18.03.2019;12:00;20,613; ;1,386;E;1,684;E;90,324;;-1,2250;E;7,93;;1011,5;;289,2;;5,86;;69,8;;0;;576,3;;2,0;;
18.03.2019;13:00;21,302; ;1,136;E;1,309;E;90,777;;-0,7059;E;7,97;;1012,5;;288,6;;6,08;;72,3;;0;;593,8;;2,2;;
18.03.2019;14:00;22,019; ;1,431;E;1,686;E;90,756;;-0,6552;E;8,29;;1013,2;;288,7;;6,07;;71,4;;0;;614,9;;2,1;;
18.03.2019;15:00;22,740; ;0,940;E;1,053;E;91,090;;-1,1246;E;8,16;;1013,9;;289,9;;5,99;;71,0;;0;;491,4;;1,7;;
18.03.2019;16:00;23,190; ;1,093;E;1,237;E;91,622;;-1,1018;E;6,99;;1014,7;;296,8;;6,51;;73,9;;2;;281,7;;0,9;;
18.03.2019;17:00;23,544; ;3,819;;4,330;;88,679;;-1,6483;E;6,89;;1015,5;;291,8;;5,82;;73,9;;0;;198,6;;0,5;;
18.03.2019;18:00;24,056; ;1,865;E;2,056;;90,751;;-1,6904;E;6,50;;1016,3;;299,9;;6,09;;77,0;;3;;106,9;;0,3;;
18.03.2019;19:00;24,828; ;1,364;E;1,427;E;92,175;;;*;6,06;;1017,0;;300,2;;5,99;;77,0;;0;;14,5;;0,0;;
18.03.2019;20:00;25,472; ;1,454;E;1,522;E;91,996;;-1,4724;E;6,14;;1018,0;;302,1;;6,29;;77,3;;0;;0,0;;0,0;;
18.03.2019;21:00;26,040; ;2,088;;2,180;;91,166;;-1,7363;E;6,07;;1018,9;;299,0;;5,76;;77,7;;0;;0,0;;0,0;;
18.03.2019;22:00;26,631; ;1,546;E;1,607;E;90,741;;-1,4440;E;6,07;;1019,5;;301,8;;5,88;;78,1;;0;;0,0;;0,0;;
18.03.2019;23:00;27,352; ;2,076;;2,132;;89,815;;-1,4755;E;6,02;;1020,1;;305,6;;5,80;;77,6;;0;;0,0;;0,0;;
19.03.2019;00:00;28,068; ;;*;;*;;*;;*;5,75;;1020,7;;308,5;;5,00;;79,7;;0;;0,0;;0,0;;
19.03.2019;01:00;28,296; ;1,574;E;1,641;E;90,212;;-0,0025;E;5,83;;1021,0;;300,8;;4,86;;76,9;;0;;0,0;;0,0;;
19.03.2019;02:00;28,583; ;2,850;;2,942;;87,991;;-0,3864;E;5,80;;1021,5;;297,6;;4,28;;78,7;;0;;0,0;;0,0;;
19.03.2019;03:00;28,725; ;1,667;E;1,736;E;88,989;;-0,2269;E;5,13;;1022,0;;306,4;;4,49;;81,9;;8;;0,0;;0,0;;
19.03.2019;04:00;28,595; ;2,459;;2,542;;87,622;;-0,0108;E;4,91;;1022,3;;312,2;;4,82;;83,3;;13;;0,0;;0,0;;
19.03.2019;05:00;28,539; ;1,448;E;1,544;E;88,170;;-0,3935;E;5,03;;1022,7;;303,8;;3,86;;80,8;;0;;0,0;;0,0;;
19.03.2019;06:00;28,412; ;3,038;;3,154;;85,816;;-0,5765;E;5,19;;1023,2;;295,7;;3,63;;80,1;;3;;0,0;;0,0;;
19.03.2019;07:00;28,303; ;2,051;;2,177;;86,883;;-0,4557;E;5,04;;1023,8;;296,8;;3,39;;80,0;;0;;4,3;;0,0;;
19.03.2019;08:00;28,030; ;1,695;E;1,826;E;86,973;;-0,6560;E;6,00;;1024,4;;302,7;;3,43;;78,3;;1;;76,1;;0,2;;
19.03.2019;09:00;27,467; ;1,590;E;1,775;E;88,270;;-0,4067;E;6,48;;1025,0;;301,4;;3,64;;74,4;;0;;241,5;;0,7;;
19.03.2019;10:00;26,971; ;2,584;;2,947;;88,143;;-0,2332;E;7,17;;1025,8;;297,3;;3,60;;75,1;;1;;296,9;;1,0;;
19.03.2019;11:00;26,456; ;2,479;;3,089;;89,862;;-0,3819;E;7,44;;1026,5;;298,8;;3,89;;70,9;;0;;531,7;;2,1;;
19.03.2019;12:00;25,980; ;1,382;E;1,619;E;92,402;;-0,1475;E;8,35;;1026,8;;289,5;;3,31;;66,3;;0;;614,9;;2,6;;
19.03.2019;13:00;25,351; ;1,479;E;1,789;E;94,493;;-0,5034;E;8,63;;1027,2;;278,2;;3,30;;60,9;;0;;664,4;;2,9;;
19.03.2019;14:00;24,709; ;1,256;E;1,476;E;95,885;;-0,5120;E;8,69;;1027,5;;285,8;;3,07;;58,3;;0;;634,2;;2,8;;
19.03.2019;15:00;24,009; ;15,614;;67,482;;86,444;;-0,3587;E;8,62;;1027,4;;272,7;;2,88;;59,7;;0;;547,5;;2,3;;
19.03.2019;16:00;23,440; ;15,814;;69,936;;85,440;;-0,2568;E;8,63;;1027,5;;282,1;;2,67;;60,8;;0;;455,6;;1,6;;
19.03.2019;17:00;22,940; ;1,660;E;1,866;E;99,550;;-0,2794;E;8,88;;1027,5;;290,3;;1,58;;57,2;;0;;305,2;;0,9;;
19.03.2019;18:00;22,448; ;1,943;E;2,086;;97,146;;-0,4218;E;9,03;;1027,5;;267,6;;0,74;;55,7;;0;;126,8;;0,3;;
19.03.2019;19:00;21,720; ;2,394;;2,511;;90,880;;-0,3319;E;6,59;;1027,6;;136,7;;0,74;;67,3;;0;;13,1;;0,1;;
19.03.2019;20:00;21,001; ;3,215;;3,392;;82,474;;-0,6762;E;4,80;;1028,2;;142,6;;1,56;;77,8;;0;;0,0;;0,0;;
19.03.2019;21:00;20,248; ;5,462;;5,645;;74,657;;-0,7812;E;5,45;;1028,6;;149,2;;1,75;;81,3;;0;;0,0;;0,0;;
19.03.2019;22:00;19,589; ;7,977;;8,168;;68,705;;-0,4153;E;5,33;;1028,6;;154,7;;2,18;;82,7;;0;;0,0;;0,0;;
19.03.2019;23:00;19,064; ;6,658;;6,831;;70,680;;-0,7366;E;5,81;;1028,6;;173,0;;2,48;;82,4;;0;;0,0;;0,0;;
20.03.2019;00:00;18,623; ;13,777;;14,054;;58,343;;-0,0947;E;6,25;;1028,5;;184,9;;3,26;;83,1;;0;;0,0;;0,0;;
20.03.2019;01:00;18,618; ;;*;;*;;*;;*;6,62;;1028,5;;198,9;;3,76;;85,4;;0;;0,0;;0,0;;
20.03.2019;02:00;19,117; ;15,730;;16,021;;50,890;;-0,4075;E;6,65;;1028,4;;207,0;;4,36;;89,7;;0;;0,0;;0,0;;
20.03.2019;03:00;19,889; ;14,133;;14,410;;47,091;;-0,4976;E;6,04;;1028,2;;198,4;;4,18;;92,0;;0;;0,0;;0,0;;
20.03.2019;04:00;20,986; ;18,517;;18,867;;38,860;;-0,2532;E;5,64;;1027,9;;199,5;;5,10;;91,9;;0;;0,0;;0,0;;
20.03.2019;05:00;22,015; ;18,719;;19,101;;37,141;;0,0602;E;5,84;;1027,8;;203,6;;5,44;;91,3;;0;;0,0;;0,0;;
20.03.2019;06:00;23,028; ;15,982;;16,340;;39,065;;0,0660;E;5,94;;1027,8;;205,5;;5,32;;92,4;;0;;0,0;;0,0;;
20.03.2019;07:00;23,902; ;16,228;;16,608;;36,860;;0,0152;E;6,11;;1028,0;;207,6;;5,26;;94,1;;0;;1,8;;0,0;;
20.03.2019;08:00;24,881; ;17,564;;18,903;;32,864;;0,1281;E;6,38;;1028,3;;209,8;;5,18;;97,0;;18;;26,7;;0,1;;
20.03.2019;09:00;26,163; ;19,285;;22,517;;29,698;;-0,2733;E;6,90;;1028,7;;212,8;;4,84;;99,2;;0;;65,5;;0,3;;
20.03.2019;10:00;27,274; ;20,976;;25,524;;27,988;;-0,0419;E;7,49;;1028,9;;218,7;;5,46;;98,6;;0;;78,2;;0,5;;
20.03.2019;11:00;28,513; ;20,281;;25,950;;27,124;;-0,2625;E;7,96;;1029,6;;225,2;;5,01;;97,9;;0;;95,8;;0,6;;
20.03.2019;12:00;29,691; ;23,044;;30,522;;24,552;;-0,1189;E;8,24;;1030,0;;228,6;;5,01;;98,1;;0;;98,5;;0,7;;
20.03.2019;13:00;30,762; ;20,093;;25,549;;29,580;;-0,5543;E;8,27;;1030,6;;229,5;;4,62;;99,3;;3;;103,0;;0,8;;
20.03.2019;14:00;31,734; ;17,400;;22,475;;36,501;;-0,4028;E;8,42;;1030,6;;230,3;;4,35;;99,9;;0;;147,3;;1,0;;
20.03.2019;15:00;32,746; ;16,672;;21,561;;38,081;;-0,6671;E;8,97;;1030,6;;232,2;;4,40;;98,6;;0;;173,9;;1,1;;
20.03.2019;16:00;33,699; ;17,652;;21,225;;36,895;;-0,6543;E;8,96;;1030,7;;231,2;;4,58;;99,1;;0;;91,9;;0,6;;
20.03.2019;17:00;34,393; ;15,963;;18,601;;39,266;;-0,5861;E;9,29;;1030,7;;235,1;;3,61;;98,6;;0;;91,1;;0,4;;
20.03.2019;18:00;34,754; ;19,539;;21,846;;38,176;;-0,5726;E;9,55;;1030,8;;245,8;;2,75;;94,7;;0;;57,3;;0,2;;
20.03.2019;19:00;35,162; ;20,220;;21,190;;34,855;;-0,5490;E;8,92;;1031,1;;257,4;;1,40;;95,4;;0;;10,2;;0,0;;
20.03.2019;20:00;35,450; ;17,858;;18,229;;37,638;;-0,6011;E;8,71;;1031,4;;236,4;;2,15;;97,6;;0;;0,0;;0,0;;
20.03.2019;21:00;35,634; ;19,366;;19,716;;37,294;;-0,4789;E;8,30;;1031,7;;227,0;;3,14;;99,0;;0;;0,0;;0,0;;
20.03.2019;22:00;35,716; ;13,021;;13,330;;46,549;;-0,7028;E;8,01;;1032,0;;230,5;;3,15;;99,7;;0;;0,0;;0,0;;
20.03.2019;23:00;35,761; ;12,267;;12,559;;43,008;;-0,6100;E;7,82;;1032,0;;220,0;;3,88;;99,8;;0;;0,0;;0,0;;
21.03.2019;00:00;35,709; ;13,452;;13,743;;43,744;;-0,5399;E;7,89;;1032,0;;224,6;;4,77;;99,8;;0;;0,0;;0,0;;
21.03.2019;01:00;35,529; ;11,397;;11,668;;48,287;;-0,6307;E;7,51;;1032,2;;226,3;;4,78;;100,0;;0;;0,0;;0,0;;
21.03.2019;02:00;34,858; ;;*;;*;;*;;*;7,42;;1032,2;;230,8;;4,74;;100,0;;0;;0,0;;0,0;;
21.03.2019;03:00;33,944; ;6,787;;6,965;;58,607;;-0,8476;E;7,51;;1032,0;;232,9;;4,69;;100,0;;0;;0,0;;0,0;;
21.03.2019;04:00;32,529; ;3,590;;3,712;;70,219;;-0,8606;E;7,48;;1031,8;;229,4;;4,97;;100,0;;0;;0,2;;0,0;;
21.03.2019;05:00;31,075; ;4,199;;4,364;;64,247;;-1,1311;E;7,75;;1031,6;;233,3;;4,11;;100,0;;0;;0,3;;0,0;;
21.03.2019;06:00;29,671; ;6,037;;6,226;;58,120;;-0,7443;E;7,65;;1031,1;;211,8;;4,15;;100,0;;0;;0,1;;0,0;;
21.03.2019;07:00;28,321; ;5,661;;5,849;;57,967;;-0,7315;E;7,58;;1031,0;;203,1;;5,08;;100,0;;0;;5,1;;0,0;;
21.03.2019;08:00;26,823; ;4,440;;4,885;;60,142;;-0,7933;E;7,81;;1031,4;;206,3;;5,80;;99,9;;0;;80,4;;0,2;;
21.03.2019;09:00;25,545; ;8,740;;11,098;;51,248;;-0,8789;E;8,29;;1031,8;;208,5;;6,26;;98,9;;0;;215,6;;0,7;;
21.03.2019;10:00;24,378; ;9,470;;13,032;;55,923;;-0,8742;E;9,08;;1032,3;;213,9;;6,15;;95,9;;0;;374,5;;1,5;;
21.03.2019;11:00;23,143; ;8,845;;12,633;;59,423;;-1,2622;E;10,02;;1032,3;;219,0;;6,64;;91,2;;0;;506,6;;2,3;;
21.03.2019;12:00;22,046; ;8,813;;11,766;;58,349;;-0,8865;E;10,26;;1032,4;;216,6;;6,02;;89,8;;0;;351,6;;2,1;;
21.03.2019;13:00;21,179; ;9,603;;12,582;;59,140;;-0,7649;E;10,95;;1032,4;;226,1;;6,19;;85,6;;0;;362,0;;2,6;;
21.03.2019;14:00;20,384; ;9,816;;11,770;;58,337;;-0,4371;E;10,17;;1032,7;;228,5;;5,19;;89,0;;0;;181,6;;1,4;;
21.03.2019;15:00;19,455; ;13,639;;16,022;;57,278;;-0,6944;E;10,00;;1032,5;;230,9;;4,46;;89,6;;0;;142,9;;1,0;;
21.03.2019;16:00;18,593; ;9,746;;10,833;;66,807;;-1,0396;E;10,09;;1032,3;;239,0;;3,90;;88,2;;0;;104,4;;0,6;;
21.03.2019;17:00;17,825; ;5,737;;6,100;;78,616;;-0,7894;E;9,74;;1032,6;;256,0;;4,27;;86,8;;0;;64,8;;0,4;;
21.03.2019;18:00;17,186; ;7,410;;7,773;;79,187;;-0,9982;E;9,38;;1032,4;;243,4;;4,11;;87,8;;0;;40,6;;0,2;;
21.03.2019;19:00;16,458; ;5,987;;6,188;;81,324;;-1,6081;E;9,13;;1032,4;;245,3;;3,43;;88,9;;0;;8,3;;0,0;;
21.03.2019;20:00;15,799; ;5,591;;5,739;;80,193;;-0,9895;E;8,90;;1032,6;;240,9;;3,17;;90,7;;0;;0,0;;0,0;;
21.03.2019;21:00;15,288; ;6,545;;6,720;;75,729;;-1,0687;E;8,57;;1032,9;;259,1;;2,56;;93,0;;0;;0,0;;0,0;;
21.03.2019;22:00;14,923; ;7,450;;7,651;;68,485;;-1,0179;E;8,17;;1033,1;;262,7;;2,17;;95,3;;0;;0,0;;0,0;;
21.03.2019;23:00;14,702; ;8,087;;8,292;;64,460;;-0,7489;E;8,05;;1032,9;;254,7;;1,47;;98,3;;0;;0,0;;0,0;;
22.03.2019;00:00;14,431; ;5,274;;5,444;;69,596;;-1,3252;E;7,97;;1032,8;;271,9;;1,04;;98,8;;0;;0,0;;0,0;;
22.03.2019;01:00;13,991; ;4,067;;4,224;;73,746;;-1,1970;E;7,78;;1032,4;;214,1;;1,84;;99,1;;0;;0,0;;0,0;;
22.03.2019;02:00;13,617; ;4,140;;4,321;;71,073;;-1,2902;E;7,63;;1032,2;;198,5;;2,69;;99,6;;0;;0,0;;0,0;;
22.03.2019;03:00;13,507; ;;*;;*;;*;;*;7,43;;1032,2;;193,2;;2,75;;99,7;;0;;0,0;;0,0;;
22.03.2019;04:00;13,686; ;5,282;;5,473;;62,485;;-0,6928;E;7,48;;1031,7;;184,2;;2,64;;99,4;;0;;0,1;;0,0;;
22.03.2019;05:00;14,047; ;6,687;;6,906;;59,251;;-0,1820;E;7,59;;1031,5;;196,6;;3,20;;96,3;;0;;0,0;;0,0;;
22.03.2019;06:00;14,621; ;6,857;;7,079;;55,576;;-0,1971;E;7,67;;1031,3;;199,4;;3,10;;96,7;;0;;0,0;;0,0;;
