Lufthygienisches ‹berwachungssystem Niedersachsen;
Ostfriesland;;Feinstaub (PM10);;Stickstoffdioxid;;Stickstoffoxide;;Ozon;;Temperatur;;Luftdruck;;Windrichtung;;Windgeschwindigkeit;;Relative Feuchte;;Regendauer;;Globalstrahlung;;
16.03.2019;07:00;15,626; ;19,608;;22,281;;62,982;;6,16;;1005,1;;249,0;;1,64;;81,1;;0;;0,5;;
16.03.2019;08:00;15,485; ;13,361;;14,639;;73,242;;5,99;;1005,0;;250,7;;1,98;;81,0;;48;;11,8;;
16.03.2019;09:00;15,141; ;16,404;;17,998;;78,903;;5,42;;1004,9;;240,6;;2,10;;84,9;;50;;41,5;;
16.03.2019;10:00;14,813; ;15,266;;17,139;;77,916;;5,34;;1004,3;;214,6;;2,81;;88,2;;60;;80,7;;
16.03.2019;11:00;14,705; ;9,716;;10,615;;78,378;;5,37;;1003,0;;173,3;;2,80;;92,1;;58;;86,3;;
16.03.2019;12:00;14,821; ;14,408;;16,551;;67,011;;5,41;;1001,6;;175,4;;3,42;;97,8;;60;;56,7;;
16.03.2019;13:00;14,787; ;19,711;;23,608;;52,333;;7,14;;1000,6;;219,4;;3,55;;99,6;;60;;60,0;;
16.03.2019;14:00;15,034; ;7,962;;9,097;;70,112;;9,12;;1000,0;;246,9;;3,67;;97,8;;45;;59,8;;
16.03.2019;15:00;15,454; ;10,626;;13,481;;76,898;;9,81;;999,3;;248,9;;3,78;;88,9;;0;;45,1;;
16.03.2019;16:00;15,678; ;7,633;;8,597;;86,149;;10,05;;999,0;;248,6;;4,32;;83,1;;0;;37,8;;
16.03.2019;17:00;15,708; ;7,776;;8,977;;88,930;;10,26;;998,1;;243,6;;5,74;;79,5;;0;;36,7;;
16.03.2019;18:00;15,643; ;10,005;;11,349;;86,313;;10,12;;997,5;;242,1;;5,97;;79,6;;0;;21,0;;
16.03.2019;19:00;15,470; ;10,501;;11,636;;86,965;;10,15;;997,3;;242,6;;6,19;;76,6;;0;;2,8;;
16.03.2019;20:00;15,160; ;8,889;;10,061;;87,611;;10,11;;997,4;;241,1;;7,26;;74,4;;0;;0,0;;
16.03.2019;21:00;14,802; ;8,313;;9,452;;89,611;;10,24;;996,9;;241,6;;6,26;;71,4;;0;;0,0;;
16.03.2019;22:00;14,436; ;7,506;;8,559;;88,983;;10,40;;996,3;;241,7;;6,78;;70,5;;0;;0,0;;
16.03.2019;23:00;14,063; ;12,833;;13,833;;79,743;;10,34;;995,4;;232,9;;6,93;;73,0;;0;;0,0;;
17.03.2019;00:00;13,775; ;12,505;;13,489;;77,072;;10,16;;994,9;;231,0;;6,62;;75,8;;0;;0,0;;
17.03.2019;01:00;13,345; ;11,361;;12,349;;79,011;;10,25;;994,0;;232,5;;7,00;;74,0;;0;;0,0;;
17.03.2019;02:00;12,845; ;;*;;*;;*;10,37;;992,9;;236,0;;7,22;;71,5;;0;;0,0;;
17.03.2019;03:00;12,391; ;8,666;;9,711;;81,405;;9,73;;992,2;;236,6;;7,14;;78,5;;0;;0,0;;
17.03.2019;04:00;11,987; ;9,154;;10,156;;78,495;;9,02;;991,5;;234,9;;7,67;;86,5;;24;;0,0;;
17.03.2019;05:00;11,481; ;8,020;;8,888;;78,489;;8,12;;991,3;;250,8;;5,53;;91,2;;59;;0,0;;
17.03.2019;06:00;10,780; ;4,603;;4,924;;86,946;;5,58;;992,1;;291,4;;3,10;;95,2;;56;;0,4;;
17.03.2019;07:00;10,128; ;9,201;;9,843;;83,290;;5,33;;992,7;;262,4;;1,66;;90,1;;0;;1,2;;
17.03.2019;08:00;9,786; ;7,449;;8,522;;82,033;;5,57;;993,7;;253,9;;2,14;;89,6;;0;;23,0;;
17.03.2019;09:00;9,772; ;9,530;;10,690;;75,821;;5,87;;994,6;;259,7;;1,51;;90,5;;0;;92,4;;
17.03.2019;10:00;9,807; ;7,859;;9,332;;76,768;;6,96;;995,4;;259,1;;2,13;;83,6;;0;;234,7;;
17.03.2019;11:00;9,791; ;6,180;;7,171;;80,661;;7,27;;996,1;;278,0;;2,27;;76,2;;0;;193,0;;
17.03.2019;12:00;9,748; ;6,217;;7,387;;82,162;;7,22;;996,8;;276,4;;2,71;;78,6;;9;;333,6;;
17.03.2019;13:00;9,643; ;4,614;;5,545;;85,885;;8,20;;997,4;;284,9;;3,49;;69,7;;0;;388,5;;
17.03.2019;14:00;9,317; ;4,168;;5,081;;89,840;;8,70;;998,0;;289,1;;4,61;;62,8;;0;;567,0;;
17.03.2019;15:00;8,842; ;4,285;;5,116;;91,737;;8,86;;998,6;;288,5;;4,98;;59,7;;0;;485,7;;
17.03.2019;16:00;8,577; ;4,262;;5,058;;90,393;;8,59;;999,5;;291,2;;5,13;;61,5;;0;;401,8;;
17.03.2019;17:00;8,458; ;4,147;;4,778;;89,767;;7,94;;1000,2;;289,3;;4,61;;63,1;;0;;158,4;;
17.03.2019;18:00;8,404; ;4,346;;4,866;;89,960;;6,89;;1001,1;;282,1;;3,33;;67,5;;1;;58,7;;
17.03.2019;19:00;8,448; ;6,244;;6,839;;88,047;;5,51;;1002,0;;289,8;;3,63;;79,7;;40;;4,2;;
17.03.2019;20:00;8,526; ;7,331;;7,775;;86,934;;5,06;;1002,4;;275,4;;2,19;;83,0;;2;;0,0;;
17.03.2019;21:00;8,689; ;9,378;;9,763;;81,887;;5,25;;1002,6;;257,8;;1,71;;80,5;;0;;0,0;;
17.03.2019;22:00;8,737; ;7,405;;7,911;;84,354;;5,33;;1002,9;;251,6;;2,43;;79,4;;0;;0,0;;
17.03.2019;23:00;8,708; ;8,458;;9,111;;80,799;;5,26;;1003,2;;243,9;;3,29;;81,2;;0;;0,0;;
18.03.2019;00:00;8,545; ;6,671;;7,053;;83,305;;4,96;;1003,6;;276,5;;2,64;;86,4;;25;;0,0;;
18.03.2019;01:00;8,300; ;6,667;;7,000;;82,967;;4,65;;1004,0;;276,8;;2,48;;90,0;;4;;0,0;;
18.03.2019;02:00;8,133; ;4,806;;5,106;;82,415;;4,53;;1004,5;;277,5;;1,86;;91,1;;12;;0,0;;
18.03.2019;03:00;8,233; ;;*;;*;;*;4,81;;1005,1;;274,2;;1,97;;90,6;;4;;0,0;;
18.03.2019;04:00;8,520; ;4,305;;4,664;;83,641;;4,80;;1005,7;;288,2;;2,83;;88,1;;9;;0,0;;
18.03.2019;05:00;8,993; ;5,409;;5,769;;84,006;;5,02;;1006,3;;287,7;;2,77;;85,3;;0;;0,0;;
18.03.2019;06:00;9,565; ;5,939;;6,451;;83,961;;4,82;;1007,0;;292,6;;3,14;;84,7;;6;;0,0;;
18.03.2019;07:00;9,802; ;8,929;;10,072;;83,346;;4,23;;1007,9;;297,9;;3,11;;85,8;;20;;2,2;;
18.03.2019;08:00;10,348; ;12,539;;14,866;;78,474;;4,46;;1008,7;;299,9;;3,23;;88,0;;15;;60,3;;
18.03.2019;09:00;10,703; ;8,746;;10,772;;80,423;;5,26;;1009,5;;300,9;;3,65;;80,9;;8;;163,4;;
18.03.2019;10:00;11,116; ;7,482;;9,343;;83,194;;7,10;;1010,6;;309,8;;4,59;;71,8;;0;;348,6;;
18.03.2019;11:00;11,431; ;7,242;;9,164;;83,737;;6,93;;1011,7;;312,2;;4,84;;72,1;;7;;360,7;;
18.03.2019;12:00;11,754; ;6,139;;8,199;;84,720;;7,25;;1012,7;;310,9;;4,89;;70,3;;3;;416,7;;
18.03.2019;13:00;12,108; ;7,221;;9,170;;83,006;;6,31;;1013,7;;311,9;;4,31;;74,6;;10;;366,9;;
18.03.2019;14:00;12,549; ;5,941;;7,953;;85,470;;7,78;;1014,1;;312,3;;4,88;;68,7;;0;;535,8;;
18.03.2019;15:00;12,908; ;4,820;;6,312;;87,177;;7,89;;1014,8;;314,8;;5,19;;63,7;;0;;481,5;;
18.03.2019;16:00;13,206; ;5,646;;7,096;;86,630;;8,05;;1015,5;;318,2;;4,82;;60,7;;0;;385,8;;
18.03.2019;17:00;13,592; ;7,118;;8,637;;85,065;;7,46;;1016,3;;314,7;;4,26;;67,3;;4;;140,9;;
18.03.2019;18:00;13,802; ;9,191;;10,311;;80,853;;5,33;;1017,2;;305,6;;3,61;;81,1;;3;;36,5;;
18.03.2019;19:00;14,127; ;12,901;;13,794;;76,717;;5,54;;1017,9;;309,3;;2,91;;79,3;;0;;6,2;;
18.03.2019;20:00;14,576; ;7,379;;7,944;;82,419;;5,81;;1018,8;;317,9;;2,46;;76,9;;0;;0,0;;
18.03.2019;21:00;14,892; ;6,358;;7,016;;82,482;;5,63;;1019,8;;316,4;;2,09;;77,7;;0;;0,0;;
18.03.2019;22:00;15,260; ;6,350;;6,967;;82,983;;5,45;;1020,3;;313,5;;2,17;;78,8;;0;;0,0;;
18.03.2019;23:00;15,680; ;5,543;;5,960;;83,262;;5,41;;1020,8;;320,9;;1,90;;78,8;;0;;0,0;;
19.03.2019;00:00;16,240; ;5,437;;5,828;;81,623;;5,14;;1021,4;;317,1;;1,64;;81,8;;0;;0,0;;
19.03.2019;01:00;16,875; ;7,712;;8,129;;77,007;;4,64;;1021,7;;303,2;;1,51;;83,8;;0;;0,0;;
19.03.2019;02:00;17,383; ;6,073;;6,425;;77,851;;4,46;;1022,2;;304,4;;1,36;;84,5;;0;;0,0;;
19.03.2019;03:00;17,647; ;6,170;;6,548;;76,269;;4,12;;1022,7;;308,4;;0,99;;85,4;;0;;0,0;;
19.03.2019;04:00;17,533; ;;*;;*;;*;3,46;;1023,0;;280,2;;1,07;;88,2;;0;;0,0;;
19.03.2019;05:00;17,281; ;11,738;;12,299;;68,160;;2,93;;1023,4;;263,5;;0,75;;90,3;;0;;0,0;;
19.03.2019;06:00;17,184; ;13,731;;14,522;;63,609;;2,66;;1023,9;;275,5;;0,84;;92,4;;0;;0,0;;
19.03.2019;07:00;17,546; ;28,984;;31,133;;48,095;;2,76;;1024,5;;294,8;;1,33;;92,2;;0;;2,3;;
19.03.2019;08:00;17,587; ;26,243;;33,222;;47,451;;3,00;;1025,1;;291,6;;0,99;;91,9;;0;;62,4;;
19.03.2019;09:00;17,581; ;19,570;;25,089;;54,035;;4,83;;1025,7;;280,6;;1,03;;85,9;;0;;220,5;;
19.03.2019;10:00;17,326; ;13,793;;17,640;;66,539;;6,72;;1026,3;;297,4;;1,63;;76,7;;0;;287,3;;
19.03.2019;11:00;17,146; ;11,451;;14,373;;77,194;;7,27;;1027,0;;312,5;;2,40;;69,5;;0;;324,9;;
19.03.2019;12:00;16,888; ;6,720;;9,280;;87,598;;8,05;;1027,3;;316,5;;2,37;;56,5;;0;;629,6;;
19.03.2019;13:00;16,608; ;6,033;;7,864;;89,770;;8,73;;1027,6;;298,4;;1,84;;50,2;;0;;599,0;;
19.03.2019;14:00;16,224; ;5,449;;7,074;;90,939;;9,03;;1027,7;;309,6;;2,22;;50,6;;0;;631,4;;
19.03.2019;15:00;16,028; ;6,441;;9,078;;90,784;;9,14;;1027,6;;319,2;;1,97;;54,1;;0;;546,3;;
19.03.2019;16:00;15,938; ;5,984;;8,034;;90,986;;9,82;;1027,7;;328,2;;1,40;;56,1;;0;;420,7;;
19.03.2019;17:00;15,830; ;8,342;;10,218;;89,506;;9,90;;1027,7;;308,2;;0,90;;57,3;;0;;219,0;;
19.03.2019;18:00;15,877; ;13,434;;14,864;;82,394;;9,35;;1027,7;;281,1;;0,80;;59,6;;0;;57,2;;
19.03.2019;19:00;15,828; ;25,466;;26,521;;66,945;;8,49;;1027,9;;178,2;;1,00;;64,4;;0;;7,1;;
19.03.2019;20:00;15,740; ;30,205;;30,957;;56,075;;7,52;;1028,4;;156,2;;0,88;;70,1;;0;;0,0;;
19.03.2019;21:00;15,647; ;22,217;;22,680;;59,528;;6,83;;1028,9;;151,9;;0,91;;73,8;;0;;0,0;;
19.03.2019;22:00;15,532; ;32,631;;33,430;;44,009;;6,48;;1029,2;;170,8;;0,86;;76,1;;0;;0,0;;
19.03.2019;23:00;15,541; ;20,968;;22,492;;54,831;;6,66;;1029,2;;208,9;;1,54;;79,7;;0;;0,0;;
20.03.2019;00:00;15,710; ;30,910;;33,861;;44,289;;6,84;;1029,2;;216,5;;1,97;;80,4;;0;;0,0;;
20.03.2019;01:00;15,964; ;38,408;;48,209;;35,155;;6,80;;1029,2;;221,5;;2,44;;81,3;;0;;0,0;;
20.03.2019;02:00;16,421; ;46,274;;55,206;;25,497;;6,66;;1029,3;;227,9;;2,64;;81,9;;0;;0,0;;
20.03.2019;03:00;17,348; ;36,589;;42,180;;25,229;;5,94;;1029,2;;218,9;;2,55;;85,2;;0;;0,0;;
20.03.2019;04:00;18,679; ;25,629;;27,594;;30,270;;5,27;;1028,8;;219,6;;2,87;;88,9;;0;;0,0;;
20.03.2019;05:00;19,940; ;;*;;*;;*;5,18;;1028,7;;218,9;;2,96;;89,9;;0;;0,0;;
20.03.2019;06:00;21,362; ;28,511;;32,456;;25,463;;5,32;;1028,8;;218,9;;2,73;;91,1;;0;;0,1;;
20.03.2019;07:00;22,809; ;41,106;;57,909;;13,904;;5,73;;1028,9;;224,4;;3,18;;90,7;;0;;2,9;;
20.03.2019;08:00;24,210; ;43,411;;106,567;;13,409;;6,20;;1029,3;;232,9;;2,76;;92,7;;8;;24,2;;
20.03.2019;09:00;25,595; ;36,218;;63,339;;16,167;;7,04;;1029,5;;235,2;;2,45;;94,8;;24;;85,1;;
20.03.2019;10:00;26,978; ;38,061;;69,731;;14,298;;7,57;;1029,9;;229,5;;3,35;;95,8;;0;;107,4;;
20.03.2019;11:00;28,272; ;33,785;;56,623;;17,219;;8,28;;1030,4;;234,8;;3,29;;94,9;;0;;106,0;;
20.03.2019;12:00;29,801; ;31,342;;46,489;;19,392;;8,88;;1030,9;;238,9;;2,52;;94,2;;0;;74,7;;
20.03.2019;13:00;31,549; ;35,743;;59,660;;15,108;;8,99;;1031,3;;236,3;;2,84;;96,3;;0;;67,5;;
20.03.2019;14:00;33,318; ;37,947;;62,101;;13,026;;9,05;;1031,3;;234,9;;2,67;;98,5;;1;;68,5;;
20.03.2019;15:00;34,968; ;42,858;;72,247;;10,547;;9,33;;1031,3;;231,3;;2,54;;98,8;;0;;56,7;;
20.03.2019;16:00;36,088; ;34,150;;47,430;;19,197;;9,57;;1031,3;;237,6;;2,47;;98,5;;0;;56,5;;
20.03.2019;17:00;36,775; ;31,462;;41,345;;25,867;;9,94;;1031,3;;248,3;;1,63;;96,9;;0;;65,6;;
20.03.2019;18:00;37,325; ;28,138;;34,089;;30,118;;10,13;;1031,4;;241,1;;2,05;;95,1;;0;;44,1;;
20.03.2019;19:00;37,874; ;36,017;;43,618;;21,219;;10,06;;1031,7;;237,4;;1,86;;94,8;;0;;5,9;;
20.03.2019;20:00;38,212; ;46,628;;59,674;;11,959;;9,97;;1032,1;;231,8;;1,68;;94,4;;0;;0,2;;
20.03.2019;21:00;38,522; ;48,282;;60,082;;10,927;;9,88;;1032,3;;230,3;;1,95;;93,9;;0;;0,0;;
20.03.2019;22:00;38,730; ;37,196;;44,932;;23,573;;9,77;;1032,6;;239,0;;1,96;;93,5;;0;;0,1;;
20.03.2019;23:00;38,832; ;34,786;;41,169;;25,111;;9,39;;1032,8;;236,6;;1,84;;93,6;;0;;0,0;;
21.03.2019;00:00;38,750; ;32,416;;38,725;;25,197;;8,39;;1032,7;;235,4;;2,27;;95,8;;0;;0,0;;
21.03.2019;01:00;38,714; ;28,187;;30,897;;34,137;;7,89;;1032,9;;245,9;;1,74;;97,4;;0;;0,2;;
21.03.2019;02:00;38,812; ;19,652;;21,315;;42,473;;7,82;;1032,8;;244,2;;1,55;;99,1;;0;;0,4;;
21.03.2019;03:00;38,449; ;19,240;;20,689;;45,334;;7,83;;1032,7;;245,8;;1,48;;99,8;;0;;0,4;;
21.03.2019;04:00;37,988; ;18,935;;20,476;;44,633;;7,94;;1032,5;;268,6;;1,03;;100,0;;0;;0,3;;
21.03.2019;05:00;37,277; ;12,047;;13,007;;54,291;;8,23;;1032,4;;264,1;;1,05;;100,0;;0;;0,4;;
21.03.2019;06:00;35,965; ;20,098;;22,364;;47,877;;8,69;;1032,1;;239,2;;2,19;;97,9;;0;;0,2;;
21.03.2019;07:00;34,439; ;29,378;;36,199;;37,935;;8,48;;1031,9;;219,5;;2,65;;97,5;;0;;4,1;;
21.03.2019;08:00;33,271; ;34,462;;50,458;;28,173;;8,22;;1032,4;;223,7;;3,21;;97,9;;0;;48,2;;
21.03.2019;09:00;32,394; ;33,620;;51,126;;31,010;;8,75;;1032,8;;232,1;;3,67;;96,3;;0;;141,7;;
21.03.2019;10:00;31,441; ;25,400;;36,607;;46,458;;9,66;;1033,2;;240,0;;2,92;;91,4;;0;;134,8;;
21.03.2019;11:00;30,537; ;20,883;;27,204;;47,494;;9,97;;1033,4;;240,2;;2,33;;89,7;;0;;106,6;;
21.03.2019;12:00;29,303; ;17,355;;23,307;;53,659;;10,27;;1033,4;;243,1;;2,44;;87,4;;0;;122,6;;
21.03.2019;13:00;27,887; ;20,124;;29,322;;50,859;;10,30;;1033,3;;237,8;;3,24;;86,8;;0;;173,7;;
21.03.2019;14:00;26,484; ;20,678;;31,194;;51,444;;10,97;;1033,2;;244,9;;2,21;;83,8;;0;;174,6;;
21.03.2019;15:00;25,331; ;32,288;;47,637;;42,409;;10,83;;1033,1;;238,0;;2,46;;84,1;;0;;109,8;;
21.03.2019;16:00;24,714; ;29,240;;36,856;;44,609;;10,33;;1032,8;;243,1;;2,00;;85,5;;0;;82,8;;
21.03.2019;17:00;24,156; ;19,939;;22,542;;51,311;;9,98;;1033,1;;286,0;;1,57;;87,5;;0;;34,5;;
21.03.2019;18:00;23,503; ;15,261;;16,624;;53,297;;9,67;;1033,0;;286,1;;1,42;;88,6;;0;;15,3;;
21.03.2019;19:00;22,716; ;16,007;;18,026;;51,505;;9,35;;1032,9;;283,0;;1,07;;90,4;;0;;2,9;;
21.03.2019;20:00;22,162; ;17,219;;18,915;;51,459;;9,09;;1033,1;;283,0;;1,13;;91,5;;0;;0,1;;
21.03.2019;21:00;21,510; ;20,645;;21,805;;46,025;;8,87;;1033,2;;251,5;;0,78;;92,1;;0;;0,0;;
21.03.2019;22:00;21,117; ;14,655;;15,394;;50,824;;8,69;;1033,4;;310,9;;1,01;;93,5;;0;;0,1;;
21.03.2019;23:00;20,742; ;;*;;*;;*;8,38;;1033,3;;292,7;;0,60;;96,2;;0;;0,1;;
22.03.2019;00:00;20,276; ;11,377;;11,838;;53,863;;8,22;;1033,1;;257,9;;0,26;;96,7;;0;;0,1;;
22.03.2019;01:00;19,719; ;14,889;;15,311;;48,587;;8,22;;1032,9;;156,3;;0,61;;96,6;;0;;0,2;;
22.03.2019;02:00;18,937; ;11,445;;11,993;;47,474;;8,17;;1032,6;;156,2;;0,78;;96,8;;0;;0,2;;
22.03.2019;03:00;18,288; ;15,093;;16,012;;41,623;;8,16;;1032,5;;203,5;;0,96;;96,6;;0;;0,2;;
22.03.2019;04:00;17,687; ;23,420;;27,982;;36,151;;8,02;;1032,0;;214,5;;1,47;;97,1;;0;;0,2;;
22.03.2019;05:00;17,737; ;18,095;;21,658;;37,808;;7,90;;1031,6;;172,5;;1,20;;98,9;;0;;0,1;;
22.03.2019;06:00;18,459; ;17,238;;19,517;;33,970;;8,01;;1031,7;;178,8;;1,10;;100,0;;0;;0,3;;
22.03.2019;07:00;19,524; ;16,520;;18,707;;36,988;;8,16;;1031,6;;183,4;;1,64;;100,0;;0;;2,2;;
22.03.2019;08:00;20,408; ;21,675;;26,565;;32,696;;8,18;;1031,7;;180,7;;2,12;;100,0;;0;;19,3;;
22.03.2019;09:00;21,204; ;19,443;;24,168;;32,849;;8,26;;1032,0;;155,3;;2,23;;100,0;;0;;48,8;;
22.03.2019;10:00;22,237; ;14,639;;18,672;;37,623;;8,42;;1031,7;;155,3;;2,18;;100,0;;0;;99,0;;
22.03.2019;11:00;23,527; ;11,792;;15,165;;39,908;;9,06;;1031,1;;158,9;;2,29;;99,1;;0;;187,7;;
22.03.2019;12:00;25,097; ;10,685;;14,978;;44,830;;10,22;;1030,4;;163,6;;2,49;;95,3;;0;;375,7;;
22.03.2019;13:00;26,616; ;14,785;;24,060;;44,578;;12,91;;1029,5;;179,2;;2,07;;84,5;;0;;595,6;;
22.03.2019;14:00;27,826; ;18,824;;30,410;;51,091;;14,95;;1028,8;;191,9;;2,12;;74,4;;0;;591,7;;
22.03.2019;15:00;28,407; ;15,098;;20,227;;68,719;;16,24;;1027,8;;195,2;;2,61;;65,7;;0;;518,6;;
22.03.2019;16:00;28,492; ;32,150;;43,406;;62,851;;17,30;;1027,0;;218,5;;2,24;;57,8;;0;;406,3;;
22.03.2019;17:00;28,482; ;35,184;;43,514;;67,499;;17,36;;1026,2;;219,6;;2,96;;53,7;;0;;246,0;;
22.03.2019;18:00;28,624; ;53,242;;63,865;;50,078;;16,66;;1025,8;;222,3;;2,30;;56,2;;0;;75,3;;
22.03.2019;19:00;28,953; ;68,986;;80,074;;27,285;;15,85;;1025,6;;222,3;;1,35;;61,2;;0;;13,3;;
22.03.2019;20:00;29,273; ;81,389;;114,514;;11,142;;14,06;;1025,8;;222,7;;0,84;;69,0;;0;;0,0;;
22.03.2019;21:00;30,604; ;29,739;;32,130;;42,451;;12,20;;1025,8;;328,6;;1,69;;79,6;;0;;0,0;;
22.03.2019;22:00;32,115; ;34,553;;40,289;;20,315;;8,36;;1026,0;;334,0;;2,79;;94,6;;0;;0,0;;
22.03.2019;23:00;32,732; ;18,310;;20,881;;34,058;;6,56;;1026,3;;334,8;;3,40;;100,0;;0;;0,4;;
23.03.2019;00:00;34,009; ;;*;;*;;*;6,86;;1026,3;;333,0;;3,52;;100,0;;0;;0,4;;
23.03.2019;01:00;35,639; ;20,353;;21,344;;54,241;;6,27;;1026,7;;316,3;;2,46;;100,0;;0;;0,2;;
23.03.2019;02:00;37,125; ;14,155;;14,701;;63,751;;6,32;;1026,3;;279,9;;0,92;;100,0;;0;;0,0;;
23.03.2019;03:00;38,514; ;11,450;;12,113;;62,056;;5,99;;1026,2;;261,6;;0,64;;99,9;;0;;0,0;;
23.03.2019;04:00;40,004; ;19,777;;21,877;;46,900;;5,83;;1026,1;;239,7;;1,21;;99,8;;0;;0,0;;
23.03.2019;05:00;41,327; ;23,612;;26,672;;38,753;;5,68;;1026,2;;238,4;;1,50;;100,0;;0;;0,0;;
23.03.2019;06:00;42,254; ;30,340;;34,875;;30,452;;5,65;;1026,4;;235,9;;1,52;;100,0;;0;;0,0;;
23.03.2019;07:00;42,644; ;38,638;;46,733;;20,358;;5,72;;1026,8;;233,2;;1,56;;100,0;;0;;4,6;;
23.03.2019;08:00;42,578; ;20,661;;23,863;;32,078;;6,64;;1027,1;;253,9;;0,77;;100,0;;0;;40,8;;
23.03.2019;09:00;42,148; ;13,667;;16,550;;36,294;;7,82;;1027,5;;283,2;;1,24;;99,0;;0;;62,0;;
23.03.2019;10:00;41,574; ;12,975;;15,484;;32,522;;8,33;;1027,8;;293,1;;1,82;;97,2;;0;;74,8;;
23.03.2019;11:00;40,703; ;14,057;;18,050;;30,134;;8,77;;1028,3;;306,4;;1,81;;96,1;;0;;116,4;;
23.03.2019;12:00;39,286; ;13,930;;18,813;;44,346;;9,13;;1028,9;;340,2;;2,79;;93,0;;0;;155,5;;
23.03.2019;13:00;37,413; ;10,271;;12,124;;73,550;;8,60;;1029,6;;354,3;;2,92;;89,9;;0;;144,4;;
23.03.2019;14:00;35,787; ;7,167;;9,308;;79,208;;9,53;;1030,2;;352,4;;2,51;;79,9;;0;;444,1;;
23.03.2019;15:00;34,548; ;6,181;;8,227;;82,181;;10,24;;1030,3;;353,1;;3,12;;69,8;;0;;544,8;;
23.03.2019;16:00;33,726; ;5,565;;7,018;;86,011;;9,86;;1030,5;;356,3;;3,07;;68,4;;0;;446,0;;
23.03.2019;17:00;33,285; ;5,940;;7,418;;87,146;;9,07;;1030,9;;352,5;;2,89;;70,9;;0;;216,7;;
23.03.2019;18:00;32,928; ;6,230;;7,306;;86,833;;8,26;;1031,2;;356,2;;2,63;;73,5;;0;;87,1;;
23.03.2019;19:00;32,477; ;8,564;;9,464;;80,345;;7,45;;1031,3;;3,7;;1,85;;78,0;;0;;19,9;;
23.03.2019;20:00;31,947; ;13,722;;14,720;;72,364;;6,67;;1031,6;;357,5;;1,28;;81,8;;0;;0,0;;
23.03.2019;21:00;30,620; ;15,382;;16,108;;69,150;;6,19;;1031,9;;358,4;;1,14;;84,5;;0;;0,0;;
23.03.2019;22:00;28,986; ;20,359;;21,618;;62,280;;6,03;;1032,0;;330,3;;1,15;;85,9;;0;;0,0;;
23.03.2019;23:00;28,233; ;16,613;;17,383;;65,123;;5,89;;1031,7;;339,1;;0,80;;87,8;;0;;0,0;;
24.03.2019;00:00;26,914; ;21,224;;22,099;;59,546;;5,78;;1031,4;;339,6;;0,53;;87,6;;0;;0,0;;
24.03.2019;01:00;25,213; ;;*;;*;;*;5,83;;1031,4;;340,8;;0,39;;87,3;;0;;0,0;;
24.03.2019;02:00;23,658; ;21,131;;21,830;;56,449;;5,66;;1031,2;;338,0;;0,39;;87,3;;0;;0,0;;
24.03.2019;03:00;22,034; ;16,066;;16,785;;66,934;;5,75;;1030,6;;344,1;;0,68;;85,8;;0;;0,0;;
24.03.2019;04:00;20,210; ;13,477;;14,066;;64,935;;5,35;;1030,2;;300,4;;0,24;;87,6;;0;;0,0;;
24.03.2019;05:00;18,350; ;18,913;;19,716;;60,933;;5,32;;1029,7;;23,6;;0,28;;88,9;;0;;0,0;;
24.03.2019;06:00;16,564; ;18,293;;18,852;;66,420;;5,41;;1029,4;;16,0;;0,43;;87,4;;0;;0,0;;
24.03.2019;07:00;15,049; ;17,228;;17,861;;60,251;;5,13;;1029,1;;127,5;;0,23;;88,9;;0;;4,6;;
24.03.2019;08:00;13,965; ;30,019;;33,490;;38,569;;5,18;;1028,9;;231,7;;0,31;;91,0;;0;;49,2;;
24.03.2019;09:00;13,147; ;15,330;;17,231;;66,569;;6,17;;1028,7;;166,2;;0,93;;88,8;;0;;126,9;;
24.03.2019;10:00;12,459; ;11,002;;12,686;;73,722;;6,40;;1028,6;;216,4;;1,24;;88,2;;0;;165,5;;
24.03.2019;11:00;11,930; ;6,866;;8,065;;82,156;;7,29;;1028,2;;242,1;;1,38;;82,7;;0;;383,2;;
24.03.2019;12:00;11,736; ;7,353;;9,284;;82,104;;8,48;;1027,5;;264,9;;1,75;;68,7;;0;;510,6;;
24.03.2019;13:00;11,950; ;3,913;;4,728;;86,171;;8,69;;1027,1;;302,3;;2,19;;62,5;;0;;470,8;;
24.03.2019;14:00;12,172; ;4,701;;5,956;;83,989;;9,08;;1026,3;;321,6;;2,79;;66,3;;0;;576,9;;
24.03.2019;15:00;12,406; ;7,612;;9,995;;81,157;;9,02;;1025,6;;322,6;;3,20;;67,3;;0;;553,4;;
24.03.2019;16:00;12,531; ;5,786;;7,552;;85,789;;9,53;;1024,8;;308,8;;2,88;;57,7;;0;;447,6;;
24.03.2019;17:00;12,603; ;5,148;;6,020;;89,900;;9,30;;1024,2;;310,1;;2,95;;56,9;;0;;280,5;;
24.03.2019;18:00;12,670; ;5,600;;6,160;;88,202;;8,67;;1023,6;;303,5;;2,64;;60,2;;0;;84,3;;
24.03.2019;19:00;12,879; ;6,619;;7,011;;84,162;;8,04;;1022,9;;287,5;;2,13;;65,6;;0;;13,3;;
24.03.2019;20:00;13,035; ;6,756;;7,109;;81,630;;7,11;;1022,7;;288,5;;2,24;;71,2;;0;;0,0;;
24.03.2019;21:00;13,266; ;8,166;;8,572;;74,928;;6,14;;1022,2;;285,1;;1,77;;78,9;;0;;0,0;;
