Lufthygienisches ‹berwachungssystem Niedersachsen;
Braunschweig (Verkehrsstation);;Feinstaub (PM10);;Stickstoffdioxid;;Stickstoffoxide;;Kohlenmonoxid;;Temperatur;;Luftdruck;;Relative Feuchte;;Regendauer;;
13.03.2019;09:00;9,931; ;45,564;;118,392;;0,30947;E;6,46;;993,3;;61,7;;0;;
13.03.2019;10:00;9,852; ;27,438;;68,017;;0,32711;E;7,12;;993,0;;59,6;;0;;
13.03.2019;11:00;9,692; ;25,114;;58,641;;0,34198;E;8,24;;992,3;;55,1;;0;;
13.03.2019;12:00;9,394; ;25,796;;55,172;;0,35082;E;8,60;;992,1;;55,0;;0;;
13.03.2019;13:00;8,975; ;23,918;;55,580;;0,36017;E;8,74;;991,8;;56,0;;0;;
13.03.2019;14:00;8,639; ;19,596;;44,919;;0,35808;E;9,33;;991,3;;54,8;;0;;
13.03.2019;15:00;8,325; ;19,594;;48,859;;0,34434;E;9,13;;991,0;;58,9;;0;;
13.03.2019;16:00;8,022; ;27,666;;66,693;;0,32045;E;8,58;;990,6;;63,2;;3;;
13.03.2019;17:00;7,766; ;28,840;;64,289;;0,30361;E;7,23;;990,3;;77,8;;60;;
13.03.2019;18:00;7,474; ;33,265;;75,662;;0,29203;E;6,51;;990,5;;83,0;;2;;
13.03.2019;19:00;7,236; ;31,031;;70,063;;0,31032;E;6,46;;990,5;;83,6;;29;;
13.03.2019;20:00;7,123; ;24,810;;46,654;;0,30074;E;6,07;;990,4;;85,7;;38;;
13.03.2019;21:00;7,102; ;20,748;;43,148;;0,28994;E;5,59;;990,6;;90,1;;60;;
13.03.2019;22:00;7,339; ;16,215;;29,085;;0,27305;E;5,65;;990,8;;91,8;;18;;
13.03.2019;23:00;7,652; ;14,330;;22,725;;0,24804;E;6,09;;991,3;;88,1;;17;;
14.03.2019;00:00;7,927; ;9,039;;15,429;;0,22153;E;6,04;;992,1;;88,8;;6;;
14.03.2019;01:00;8,447; ;7,295;;10,174;;0,21218;E;5,75;;992,8;;92,3;;21;;
14.03.2019;02:00;8,993; ;5,707;;7,745;;0,21099;E;6,04;;993,7;;87,1;;2;;
14.03.2019;03:00;9,654; ;5,552;;7,728;;0,19217;E;5,88;;994,5;;86,9;;13;;
14.03.2019;04:00;10,194; ;5,094;;6,834;;0,20558;E;5,79;;994,8;;85,6;;3;;
14.03.2019;05:00;11,106; ;;*;;*;0,21531;E;5,57;;995,1;;85,2;;0;;
14.03.2019;06:00;12,052; ;12,938;;28,028;;0,23902;E;5,40;;994,8;;85,1;;1;;
14.03.2019;07:00;12,964; ;29,088;;66,994;;0,30166;E;5,68;;994,4;;87,5;;6;;
14.03.2019;08:00;13,765; ;41,480;;112,960;;0,36988;E;6,30;;994,0;;84,2;;0;;
14.03.2019;09:00;14,299; ;39,239;;99,575;;0,41327;E;6,60;;993,6;;83,9;;1;;
14.03.2019;10:00;14,933; ;37,207;;85,731;;0,44351;E;6,73;;992,8;;83,6;;29;;
14.03.2019;11:00;15,381; ;43,629;;99,691;;0,50118;E;6,34;;991,4;;87,6;;57;;
14.03.2019;12:00;15,510; ;49,093;;109,200;;0,54145;E;6,03;;989,9;;87,6;;60;;
14.03.2019;13:00;15,440; ;36,473;;77,997;;0,55611;E;6,03;;988,1;;86,7;;60;;
14.03.2019;14:00;15,335; ;28,608;;67,867;;0,56087;E;6,02;;986,2;;86,2;;56;;
14.03.2019;15:00;15,260; ;30,220;;69,779;;0,52892;E;6,02;;984,4;;85,5;;25;;
14.03.2019;16:00;15,167; ;30,300;;84,523;;0,49960;E;5,85;;982,6;;87,2;;60;;
14.03.2019;17:00;15,150; ;45,566;;94,601;;0,49584;E;5,40;;981,2;;91,5;;58;;
14.03.2019;18:00;15,125; ;35,522;;87,816;;0,49625;E;6,17;;980,7;;93,4;;50;;
14.03.2019;19:00;15,073; ;25,068;;55,092;;0,45091;E;7,05;;981,5;;94,7;;59;;
14.03.2019;20:00;14,920; ;15,657;;33,429;;0,40783;E;7,04;;983,3;;92,0;;58;;
14.03.2019;21:00;14,781; ;12,920;;24,510;;0,38610;E;6,79;;985,4;;91,4;;23;;
14.03.2019;22:00;14,737; ;11,348;;21,423;;0,36312;E;6,69;;987,2;;88,2;;15;;
14.03.2019;23:00;14,729; ;9,682;;19,079;;0,34792;E;6,43;;988,4;;88,6;;16;;
15.03.2019;00:00;14,705; ;7,398;;13,236;;0,32301;E;6,63;;989,7;;84,2;;0;;
15.03.2019;01:00;14,336; ;5,500;;7,705;;0,29319;E;6,74;;990,4;;80,9;;0;;
15.03.2019;02:00;14,046; ;5,367;;7,107;;0,26836;E;6,79;;991,1;;78,5;;0;;
15.03.2019;03:00;13,802; ;5,609;;7,254;;0,25378;E;6,67;;991,6;;79,4;;0;;
15.03.2019;04:00;13,627; ;6,133;;8,144;;0,24017;E;6,71;;992,0;;80,1;;0;;
15.03.2019;05:00;13,006; ;7,948;;12,667;;0,23533;E;6,59;;992,4;;81,3;;0;;
15.03.2019;06:00;12,361; ;14,157;;28,159;;0,25552;E;6,58;;992,8;;82,3;;0;;
15.03.2019;07:00;11,775; ;22,491;;56,130;;0,27182;E;6,59;;993,1;;82,4;;0;;
15.03.2019;08:00;11,339; ;42,327;;97,381;;0,31981;E;6,84;;993,1;;81,1;;0;;
15.03.2019;09:00;11,122; ;32,494;;84,634;;0,33633;E;7,32;;992,8;;78,3;;0;;
15.03.2019;10:00;10,809; ;36,291;;86,036;;0,34483;E;7,88;;992,6;;75,5;;2;;
15.03.2019;11:00;10,744; ;32,204;;85,619;;0,34261;E;7,84;;992,4;;83,2;;48;;
15.03.2019;12:00;10,954; ;38,377;;103,936;;0,37653;E;7,73;;991,5;;87,6;;33;;
15.03.2019;13:00;11,201; ;33,338;;105,729;;0,42422;E;8,11;;990,2;;87,3;;19;;
15.03.2019;14:00;11,350; ;38,840;;101,424;;0,42980;E;8,76;;988,9;;87,9;;31;;
15.03.2019;15:00;11,409; ;32,996;;70,816;;0,43318;E;9,73;;988,3;;88,8;;3;;
15.03.2019;16:00;11,546; ;21,803;;55,076;;0,39652;E;11,32;;987,6;;81,7;;8;;
15.03.2019;17:00;11,555; ;17,347;;35,169;;0,36027;E;12,06;;987,4;;65,5;;0;;
15.03.2019;18:00;11,663; ;22,318;;40,287;;0,33728;E;11,28;;988,0;;66,6;;0;;
15.03.2019;19:00;11,766; ;19,940;;37,703;;0,32213;E;10,72;;988,9;;60,0;;0;;
15.03.2019;20:00;11,886; ;19,244;;31,610;;0,28921;E;10,02;;990,1;;54,3;;0;;
15.03.2019;21:00;12,014; ;14,950;;24,448;;0,23940;E;9,03;;991,3;;57,4;;0;;
15.03.2019;22:00;11,924; ;11,835;;21,256;;0,20853;E;8,47;;992,4;;60,1;;0;;
15.03.2019;23:00;11,746; ;;*;;*;0,19311;E;7,94;;993,3;;57,0;;0;;
16.03.2019;00:00;11,659; ;12,838;;18,826;;0,18624;E;7,26;;994,1;;64,8;;0;;
16.03.2019;01:00;11,535; ;6,392;;11,744;;0,18237;E;7,15;;994,7;;68,0;;0;;
16.03.2019;02:00;11,346; ;7,625;;10,685;;0,17179;E;6,94;;995,3;;69,5;;0;;
16.03.2019;03:00;11,099; ;6,880;;9,398;;0,15793;E;6,78;;995,9;;69,2;;0;;
16.03.2019;04:00;10,831; ;5,987;;7,386;;0,14712;E;6,63;;996,4;;72,2;;0;;
16.03.2019;05:00;10,535; ;6,309;;8,211;;0,13387;E;6,60;;997,3;;72,7;;0;;
16.03.2019;06:00;10,146; ;6,848;;11,222;;0,12012;E;6,44;;997,7;;68,9;;0;;
16.03.2019;07:00;9,728; ;13,177;;23,864;;0,10024;E;6,21;;998,2;;68,9;;0;;
16.03.2019;08:00;9,261; ;18,787;;32,279;;0,09254;E;6,51;;998,3;;71,4;;0;;
16.03.2019;09:00;8,699; ;12,846;;30,155;;0,09748;E;6,64;;998,6;;70,8;;0;;
16.03.2019;10:00;8,150; ;22,432;;54,487;;0,11184;E;5,26;;999,3;;86,3;;59;;
16.03.2019;11:00;7,609; ;38,275;;78,476;;0,15307;E;4,92;;999,0;;92,2;;60;;
16.03.2019;12:00;7,146; ;46,350;;98,125;;0,18198;E;5,44;;998,1;;92,8;;59;;
16.03.2019;13:00;6,969; ;40,010;;84,214;;0,22256;E;5,63;;996,8;;93,5;;58;;
16.03.2019;14:00;6,999; ;41,056;;80,338;;0,25922;E;5,85;;995,8;;96,6;;60;;
16.03.2019;15:00;7,209; ;42,144;;87,562;;0,30059;E;7,50;;994,8;;97,6;;58;;
16.03.2019;16:00;7,364; ;34,767;;81,152;;0,33054;E;9,72;;994,1;;90,3;;11;;
16.03.2019;17:00;7,505; ;25,394;;51,039;;0,34135;E;10,39;;993,9;;81,2;;1;;
16.03.2019;18:00;7,510; ;17,540;;35,548;;0,33572;E;10,49;;993,8;;76,6;;0;;
16.03.2019;19:00;7,490; ;25,522;;51,066;;0,30691;E;10,43;;993,4;;74,8;;0;;
16.03.2019;20:00;7,496; ;22,336;;44,126;;0,28367;E;10,45;;993,3;;71,8;;0;;
16.03.2019;21:00;7,463; ;12,331;;34,527;;0,24480;E;10,75;;993,1;;65,1;;0;;
16.03.2019;22:00;7,335; ;12,212;;23,740;;0,20946;E;10,77;;992,9;;64,3;;0;;
16.03.2019;23:00;7,236; ;13,121;;22,481;;0,16144;E;10,72;;992,8;;63,6;;0;;
17.03.2019;00:00;7,043; ;;*;;*;0,11807;E;10,50;;992,3;;64,7;;0;;
17.03.2019;01:00;7,158; ;19,967;;24,692;;0,13533;E;10,08;;991,2;;67,1;;0;;
17.03.2019;02:00;7,480; ;26,203;;35,022;;0,17980;E;9,98;;990,6;;67,2;;0;;
17.03.2019;03:00;7,715; ;22,438;;27,381;;0,21079;E;9,70;;990,0;;68,6;;0;;
17.03.2019;04:00;7,846; ;20,550;;24,443;;0,24705;E;9,57;;989,2;;69,8;;0;;
17.03.2019;05:00;7,868; ;16,949;;19,475;;0,27858;E;9,65;;988,2;;69,3;;0;;
17.03.2019;06:00;7,797; ;11,512;;14,931;;0,27724;E;9,42;;987,7;;69,4;;0;;
17.03.2019;07:00;7,678; ;6,753;;9,085;;0,27597;E;9,51;;987,5;;68,6;;0;;
17.03.2019;08:00;7,656; ;11,396;;19,499;;0,28106;E;9,54;;987,5;;68,3;;0;;
17.03.2019;09:00;7,959; ;17,838;;26,346;;0,27478;E;10,10;;987,7;;67,1;;0;;
17.03.2019;10:00;8,176; ;15,254;;30,165;;0,22529;E;10,06;;988,3;;70,7;;13;;
17.03.2019;11:00;8,347; ;16,034;;34,309;;0,18075;E;9,79;;988,8;;78,1;;28;;
17.03.2019;12:00;8,242; ;12,650;;29,362;;0,13507;E;7,19;;990,1;;88,9;;36;;
17.03.2019;13:00;8,097; ;16,637;;33,123;;0,11475;E;7,85;;990,7;;82,1;;0;;
17.03.2019;14:00;7,979; ;12,625;;25,909;;0,11826;E;8,54;;991,0;;73,2;;0;;
17.03.2019;15:00;7,826; ;12,448;;36,046;;0,13472;E;9,07;;991,3;;66,7;;0;;
17.03.2019;16:00;7,589; ;17,140;;37,191;;0,14289;E;8,32;;992,2;;70,4;;7;;
17.03.2019;17:00;7,393; ;26,726;;50,186;;0,11562;E;7,15;;993,0;;78,6;;18;;
17.03.2019;18:00;7,284; ;20,962;;38,938;;0,10935;E;6,45;;994,0;;74,7;;1;;
17.03.2019;19:00;7,319; ;29,772;;60,055;;0,11920;E;6,18;;994,7;;77,1;;0;;
17.03.2019;20:00;7,377; ;28,187;;53,884;;0,12062;E;5,65;;995,4;;79,7;;0;;
17.03.2019;21:00;7,398; ;23,144;;48,382;;0,10176;E;5,40;;996,1;;77,1;;0;;
17.03.2019;22:00;7,362; ;21,421;;35,410;;0,09268;E;5,17;;996,7;;78,0;;0;;
17.03.2019;23:00;7,356; ;16,605;;27,688;;0,06661;E;5,02;;997,3;;77,3;;0;;
18.03.2019;00:00;7,393; ;13,517;;23,052;;0,05072;E;4,97;;997,8;;76,1;;0;;
18.03.2019;01:00;7,217; ;;*;;*;0,03884;E;4,61;;998,2;;76,1;;0;;
18.03.2019;02:00;6,913; ;7,194;;8,186;;0,02497;E;4,34;;998,2;;76,1;;0;;
18.03.2019;03:00;6,706; ;6,292;;7,057;;0,00351;E;3,91;;998,3;;77,1;;0;;
18.03.2019;04:00;6,589; ;6,362;;7,642;;-0,00686;E;3,97;;998,2;;76,3;;0;;
18.03.2019;05:00;6,535; ;8,964;;12,521;;-0,00722;E;4,16;;998,7;;77,2;;3;;
18.03.2019;06:00;6,588; ;15,370;;28,336;;0,00385;E;4,40;;999,3;;78,7;;0;;
18.03.2019;07:00;6,645; ;30,485;;67,187;;0,01222;E;4,23;;1000,1;;80,9;;0;;
18.03.2019;08:00;6,685; ;39,759;;137,260;;0,09011;E;4,36;;1000,8;;81,3;;5;;
18.03.2019;09:00;6,698; ;34,414;;93,432;;0,15357;E;5,00;;1001,5;;78,9;;0;;
18.03.2019;10:00;6,867; ;29,393;;64,249;;0,20795;E;6,16;;1002,1;;72,8;;0;;
18.03.2019;11:00;7,047; ;27,133;;55,346;;0,25261;E;6,39;;1002,5;;71,3;;5;;
18.03.2019;12:00;7,531; ;24,810;;258,702;;0,30064;E;7,51;;1003,2;;63,7;;0;;
18.03.2019;13:00;7,773; ;14,814;;66,003;;0,33601;E;6,66;;1004,0;;70,4;;16;;
18.03.2019;14:00;7,970; ;18,149;;42,782;;0,37286;E;6,65;;1004,2;;71,1;;0;;
18.03.2019;15:00;8,091; ;20,988;;46,903;;0,35805;E;7,53;;1004,6;;64,5;;9;;
18.03.2019;16:00;8,234; ;25,011;;69,547;;0,34336;E;6,30;;1005,4;;79,7;;0;;
18.03.2019;17:00;8,414; ;34,960;;74,509;;0,33847;E;6,08;;1006,1;;77,1;;15;;
18.03.2019;18:00;8,656; ;25,846;;56,462;;0,34209;E;5,53;;1006,9;;78,2;;1;;
18.03.2019;19:00;8,895; ;25,694;;54,206;;0,34685;E;5,31;;1007,8;;78,2;;0;;
18.03.2019;20:00;9,133; ;24,163;;51,908;;0,34442;E;4,77;;1008,6;;78,8;;0;;
18.03.2019;21:00;9,455; ;23,926;;42,462;;0,35060;E;4,59;;1009,4;;77,7;;0;;
18.03.2019;22:00;9,987; ;18,231;;37,941;;0,35478;E;4,41;;1010,3;;78,0;;0;;
18.03.2019;23:00;10,439; ;18,278;;30,175;;0,35656;E;4,13;;1011,2;;80,5;;0;;
19.03.2019;00:00;10,761; ;14,889;;27,783;;0,33354;E;3,68;;1011,6;;83,8;;0;;
19.03.2019;01:00;11,085; ;7,940;;11,795;;0,32190;E;3,29;;1012,1;;84,5;;0;;
19.03.2019;02:00;11,513; ;;*;;*;0,31675;E;3,20;;1012,6;;84,8;;0;;
19.03.2019;03:00;12,036; ;7,631;;9,759;;0,31372;E;3,33;;1012,8;;84,7;;0;;
19.03.2019;04:00;12,583; ;11,394;;13,938;;0,31420;E;3,42;;1013,2;;85,1;;0;;
19.03.2019;05:00;13,191; ;11,452;;15,623;;0,31717;E;3,02;;1013,9;;87,1;;0;;
19.03.2019;06:00;13,811; ;21,149;;37,946;;0,32544;E;2,87;;1014,4;;88,7;;0;;
19.03.2019;07:00;14,504; ;42,804;;101,532;;0,37132;E;3,05;;1014,9;;90,2;;8;;
19.03.2019;08:00;15,192; ;52,951;;153,110;;0,43789;E;3,37;;1015,6;;90,3;;3;;
19.03.2019;09:00;15,629; ;41,246;;113,112;;0,47493;E;4,10;;1016,3;;86,6;;0;;
19.03.2019;10:00;15,903; ;32,114;;81,760;;0,49081;E;5,48;;1016,8;;80,0;;0;;
19.03.2019;11:00;16,070; ;25,610;;88,992;;0,49930;E;6,55;;1017,2;;71,5;;0;;
19.03.2019;12:00;15,982; ;24,738;;69,236;;0,51048;E;7,56;;1017,4;;60,0;;0;;
19.03.2019;13:00;16,083; ;27,898;;74,825;;0,51845;E;8,14;;1017,6;;54,6;;0;;
19.03.2019;14:00;16,235; ;27,953;;67,516;;0,51160;E;8,01;;1017,9;;54,5;;0;;
19.03.2019;15:00;16,477; ;27,467;;62,061;;0,48303;E;8,60;;1018,0;;53,5;;0;;
19.03.2019;16:00;16,763; ;31,416;;76,039;;0,44636;E;8,65;;1018,3;;51,9;;0;;
19.03.2019;17:00;16,978; ;36,151;;86,999;;0,43094;E;8,57;;1018,4;;51,7;;0;;
19.03.2019;18:00;17,113; ;41,769;;91,604;;0,43905;E;8,22;;1018,8;;53,4;;0;;
19.03.2019;19:00;17,215; ;48,844;;109,076;;0,46135;E;7,88;;1019,5;;56,7;;0;;
19.03.2019;20:00;17,474; ;61,317;;124,312;;0,50732;E;7,54;;1020,0;;59,0;;0;;
19.03.2019;21:00;17,785; ;57,592;;113,106;;0,53616;E;7,05;;1020,7;;61,5;;0;;
19.03.2019;22:00;17,847; ;48,223;;94,894;;0,55631;E;6,07;;1021,2;;64,8;;0;;
19.03.2019;23:00;18,056; ;50,455;;94,015;;0,59179;E;5,03;;1021,8;;68,6;;0;;
20.03.2019;00:00;18,324; ;52,050;;79,006;;0,59794;E;4,21;;1022,0;;70,9;;0;;
20.03.2019;01:00;18,405; ;32,435;;40,555;;0,58493;E;3,88;;1022,0;;70,4;;0;;
20.03.2019;02:00;18,517; ;49,364;;56,164;;0,56919;E;3,28;;1022,2;;73,3;;0;;
20.03.2019;03:00;18,431; ;;*;;*;0,53674;E;2,70;;1022,1;;74,7;;0;;
20.03.2019;04:00;18,200; ;38,398;;44,843;;0,48196;E;2,22;;1022,2;;76,0;;0;;
20.03.2019;05:00;17,960; ;34,090;;46,235;;0,45056;E;2,23;;1022,3;;76,5;;0;;
20.03.2019;06:00;17,683; ;42,570;;64,382;;0,43198;E;2,32;;1022,3;;76,5;;0;;
20.03.2019;07:00;17,482; ;80,702;;226,344;;0,49242;E;2,33;;1022,7;;76,8;;0;;
20.03.2019;08:00;17,294; ;80,798;;227,646;;0,56403;E;3,21;;1023,0;;73,7;;0;;
20.03.2019;09:00;17,402; ;71,866;;189,370;;0,60523; ;5,25;;1023,4;;66,8;;0;;
20.03.2019;10:00;17,779; ;48,888;;129,388;;0,62359; ;8,80;;1023,7;;57,7;;0;;
20.03.2019;11:00;18,243; ;36,656;;92,507;;0,65898; ;10,25;;1023,8;;55,8;;0;;
20.03.2019;12:00;18,967; ;36,822;;92,139;;0,67778; ;10,94;;1023,7;;54,9;;0;;
20.03.2019;13:00;19,646; ;30,647;;74,256;;0,68565; ;12,57;;1023,9;;51,2;;0;;
20.03.2019;14:00;19,871; ;32,225;;65,403;;0,68437; ;13,07;;1023,7;;50,0;;0;;
20.03.2019;15:00;20,149; ;33,922;;73,749;;0,58514;E;12,70;;1023,6;;51,9;;0;;
20.03.2019;16:00;20,656; ;43,987;;100,317;;0,50281;E;12,41;;1023,6;;54,2;;0;;
20.03.2019;17:00;21,223; ;46,637;;96,881;;0,47300;E;12,29;;1023,4;;55,9;;0;;
20.03.2019;18:00;21,622; ;41,758;;79,535;;0,45504;E;12,09;;1023,3;;56,4;;0;;
20.03.2019;19:00;21,902; ;54,566;;109,217;;0,44554;E;11,78;;1023,6;;57,6;;0;;
20.03.2019;20:00;22,181; ;49,097;;101,683;;0,44742;E;11,50;;1023,9;;60,5;;0;;
20.03.2019;21:00;22,352; ;43,844;;78,609;;0,45040;E;11,18;;1024,2;;62,9;;0;;
20.03.2019;22:00;22,525; ;31,447;;48,998;;0,45301;E;10,77;;1024,4;;65,6;;0;;
20.03.2019;23:00;22,717; ;35,656;;56,664;;0,44979;E;9,80;;1024,6;;70,5;;0;;
21.03.2019;00:00;23,163; ;38,220;;60,349;;0,44394;E;9,21;;1024,9;;74,1;;0;;
21.03.2019;01:00;23,894; ;31,335;;42,203;;0,43736;E;9,43;;1025,2;;73,9;;0;;
21.03.2019;02:00;24,534; ;26,516;;32,295;;0,43911;E;9,49;;1025,2;;73,9;;0;;
21.03.2019;03:00;25,444; ;24,351;;27,705;;0,42651;E;9,55;;1024,9;;74,8;;0;;
21.03.2019;04:00;26,482; ;;*;;*;0,41937;E;9,66;;1024,4;;75,9;;0;;
21.03.2019;05:00;27,442; ;24,804;;38,069;;0,41789;E;9,63;;1024,4;;75,7;;0;;
21.03.2019;06:00;28,460; ;35,382;;73,749;;0,43562;E;9,61;;1024,6;;76,6;;0;;
21.03.2019;07:00;29,296; ;52,091;;146,486;;0,49583;E;9,49;;1024,8;;75,6;;0;;
21.03.2019;08:00;30,108; ;63,796;;213,302;;0,57165;E;9,70;;1025,1;;75,7;;0;;
21.03.2019;09:00;30,764; ;64,173;;174,374;;0,62107; ;9,95;;1025,3;;75,7;;0;;
21.03.2019;10:00;31,273; ;46,980;;138,736;;0,65581; ;10,58;;1025,4;;73,6;;0;;
21.03.2019;11:00;31,858; ;41,892;;116,028;;0,68282; ;11,48;;1025,4;;71,3;;0;;
21.03.2019;12:00;32,455; ;32,044;;82,319;;0,68708; ;12,29;;1025,4;;69,5;;0;;
21.03.2019;13:00;32,991; ;39,616;;92,510;;0,69759; ;13,51;;1025,0;;64,7;;0;;
21.03.2019;14:00;33,887; ;27,994;;126,246;;0,69291; ;14,57;;1024,6;;61,2;;0;;
21.03.2019;15:00;34,599; ;36,282;;82,914;;0,65402; ;15,10;;1024,0;;59,5;;0;;
21.03.2019;16:00;35,079; ;50,063;;108,819;;0,60987; ;15,54;;1023,5;;58,9;;0;;
21.03.2019;17:00;35,489; ;41,674;;92,793;;0,58831;E;15,60;;1023,2;;59,1;;0;;
21.03.2019;18:00;36,483; ;52,415;;108,224;;0,57780;E;15,00;;1023,3;;62,9;;0;;
21.03.2019;19:00;37,577; ;58,767;;111,204;;0,58049;E;14,03;;1023,4;;67,5;;0;;
21.03.2019;20:00;38,630; ;60,479;;123,076;;0,60146; ;12,99;;1023,6;;72,0;;0;;
21.03.2019;21:00;39,660; ;69,014;;147,179;;0,61676; ;11,97;;1024,0;;76,1;;0;;
21.03.2019;22:00;40,887; ;66,053;;150,082;;0,66613; ;10,73;;1024,0;;81,4;;0;;
21.03.2019;23:00;42,038; ;63,365;;175,034;;0,70038; ;9,89;;1024,0;;84,1;;0;;
22.03.2019;00:00;43,002; ;47,829;;102,331;;0,69579; ;8,87;;1024,3;;86,2;;0;;
22.03.2019;01:00;43,881; ;45,808;;98,881;;0,68821; ;8,34;;1024,0;;87,1;;0;;
22.03.2019;02:00;44,474; ;35,488;;58,183;;0,68504; ;7,62;;1023,8;;89,0;;0;;
22.03.2019;03:00;44,745; ;32,885;;63,829;;0,66599; ;7,14;;1023,7;;89,5;;0;;
22.03.2019;04:00;44,852; ;30,469;;61,850;;0,64512; ;6,60;;1023,5;;89,3;;0;;
22.03.2019;05:00;44,935; ;;*;;*;0,62648; ;6,22;;1023,4;;90,1;;0;;
22.03.2019;06:00;44,868; ;30,140;;134,293;;0,60344; ;5,74;;1023,3;;90,5;;0;;
22.03.2019;07:00;44,593; ;34,310;;121,959;;0,58016;E;4,68;;1023,5;;93,6;;0;;
22.03.2019;08:00;43,880; ;38,528;;162,780;;0,60390; ;5,10;;1024,0;;94,6;;0;;
22.03.2019;09:00;43,403; ;43,780;;178,975;;0,61715; ;7,30;;1024,2;;90,2;;0;;
22.03.2019;10:00;43,378; ;33,629;;111,234;;0,61439; ;11,80;;1023,9;;77,9;;0;;
22.03.2019;11:00;43,570; ;23,132;;77,482;;0,60981; ;14,11;;1023,5;;71,4;;0;;
22.03.2019;12:00;43,887; ;29,838;;73,723;;0,61435; ;15,65;;1023,0;;65,4;;0;;
22.03.2019;13:00;44,203; ;29,786;;60,660;;0,60907; ;16,56;;1022,4;;59,8;;0;;
22.03.2019;14:00;44,408; ;30,039;;59,848;;0,57556;E;16,55;;1021,4;;59,7;;0;;
22.03.2019;15:00;44,697; ;31,829;;52,980;;0,55156;E;17,11;;1020,7;;58,6;;0;;
22.03.2019;16:00;45,195; ;32,165;;58,131;;0,50166;E;17,43;;1020,0;;59,2;;0;;
22.03.2019;17:00;45,789; ;31,370;;51,987;;0,47217;E;17,77;;1019,2;;57,9;;0;;
22.03.2019;18:00;45,755; ;44,336;;73,163;;0,45205;E;17,37;;1018,7;;57,9;;0;;
22.03.2019;19:00;45,738; ;54,043;;94,344;;0,46602;E;16,29;;1018,4;;60,6;;0;;
22.03.2019;20:00;45,661; ;47,969;;83,648;;0,46502;E;14,96;;1018,3;;64,5;;0;;
22.03.2019;21:00;45,706; ;31,498;;43,558;;0,44804;E;14,04;;1018,2;;68,6;;0;;
22.03.2019;22:00;45,742; ;21,696;;31,536;;0,43375;E;13,18;;1018,3;;73,1;;0;;
22.03.2019;23:00;45,812; ;23,634;;36,992;;0,42396;E;12,78;;1018,0;;75,7;;0;;
23.03.2019;00:00;45,762; ;22,167;;33,660;;0,41288;E;12,33;;1017,6;;77,1;;0;;
23.03.2019;01:00;45,667; ;16,130;;21,533;;0,40559;E;11,61;;1017,1;;79,3;;0;;
23.03.2019;02:00;45,795; ;20,978;;29,787;;0,41129;E;10,90;;1016,6;;81,6;;0;;
23.03.2019;03:00;46,147; ;17,838;;22,773;;0,39255;E;10,17;;1016,2;;84,6;;0;;
23.03.2019;04:00;46,543; ;20,575;;26,311;;0,38311;E;9,75;;1016,0;;85,9;;0;;
23.03.2019;05:00;46,832; ;24,280;;36,095;;0,40949;E;9,43;;1016,1;;85,4;;0;;
23.03.2019;06:00;47,048; ;33,056;;62,960;;0,43098;E;8,47;;1016,2;;87,1;;0;;
23.03.2019;07:00;47,347; ;36,884;;73,431;;0,47680;E;8,41;;1016,8;;86,4;;0;;
23.03.2019;08:00;47,877; ;30,115;;63,534;;0,50401;E;8,77;;1017,4;;84,3;;0;;
23.03.2019;09:00;49,174; ;24,541;;55,464;;0,52430;E;7,81;;1018,0;;94,9;;0;;
23.03.2019;10:00;49,871; ;26,118;;64,747;;0,55405;E;7,22;;1018,7;;94,4;;0;;
23.03.2019;11:00;50,007; ;36,252;;78,938;;0,57527;E;7,03;;1019,1;;88,3;;0;;
23.03.2019;12:00;50,323; ;34,634;;85,752;;0,60373; ;7,39;;1019,8;;85,8;;0;;
23.03.2019;13:00;50,973; ;27,264;;75,423;;0,62031; ;7,75;;1020,0;;83,7;;0;;
23.03.2019;14:00;51,460; ;30,407;;77,431;;0,63171; ;8,36;;1020,2;;80,5;;0;;
23.03.2019;15:00;51,457; ;30,072;;70,780;;0,62061; ;9,68;;1020,2;;76,6;;0;;
23.03.2019;16:00;51,163; ;31,724;;70,805;;0,62465; ;10,74;;1019,9;;73,2;;0;;
23.03.2019;17:00;51,095; ;30,784;;70,726;;0,62536; ;11,00;;1020,0;;74,2;;0;;
23.03.2019;18:00;51,234; ;38,717;;84,051;;0,61329; ;11,06;;1020,1;;75,9;;11;;
23.03.2019;19:00;51,184; ;38,661;;86,239;;0,61689; ;10,60;;1020,3;;81,5;;0;;
23.03.2019;20:00;51,139; ;36,572;;87,036;;0,60344; ;10,38;;1020,7;;85,1;;22;;
23.03.2019;21:00;50,971; ;28,762;;56,136;;0,58423;E;9,55;;1021,0;;92,0;;0;;
23.03.2019;22:00;50,228; ;30,370;;63,604;;0,57137;E;9,12;;1021,3;;88,9;;0;;
23.03.2019;23:00;49,116; ;;*;;*;0,55123;E;8,41;;1021,2;;87,6;;0;;
24.03.2019;00:00;47,936; ;25,962;;46,561;;0,53114;E;7,47;;1021,1;;87,4;;0;;
24.03.2019;01:00;46,561; ;15,612;;21,465;;0,49571;E;6,29;;1021,1;;83,5;;0;;
24.03.2019;02:00;45,049; ;17,562;;26,775;;0,46120;E;5,13;;1020,9;;86,0;;0;;
24.03.2019;03:00;43,431; ;14,420;;19,449;;0,42135;E;4,42;;1020,7;;90,0;;0;;
