Lufthygienisches ‹berwachungssystem Niedersachsen;
Jadebusen;;Feinstaub (PM10);;Stickstoffdioxid;;Stickstoffoxide;;Ozon;;Temperatur;;Luftdruck;;Windrichtung;;Windgeschwindigkeit;;Relative Feuchte;;Regendauer;;Globalstrahlung;;
17.03.2019;07:00;8,040; ;2,888;;2,134;;82,653;;5,38;;992,0;;256,3;;5,99;;93,8;;33;;3,3;;
17.03.2019;08:00;7,551; ;3,315;;2,694;;78,319;;5,36;;992,8;;235,2;;6,02;;92,3;;0;;27,0;;
17.03.2019;09:00;7,231; ;3,845;;3,589;;75,271;;5,80;;993,6;;240,1;;6,57;;91,0;;0;;86,2;;
17.03.2019;10:00;7,220; ;3,598;;3,581;;75,306;;6,59;;994,6;;247,6;;7,65;;86,1;;1;;250,5;;
17.03.2019;11:00;7,229; ;3,338;;3,464;;76,581;;7,36;;995,3;;250,1;;8,12;;80,1;;0;;420,5;;
17.03.2019;12:00;7,183; ;3,637;;3,677;;79,269;;7,03;;995,8;;260,2;;7,04;;81,2;;26;;295,0;;
17.03.2019;13:00;7,231; ;4,154;;4,452;;81,142;;7,35;;996,4;;268,1;;7,81;;78,0;;14;;286,1;;
17.03.2019;14:00;7,231; ;3,089;;3,166;;84,572;;8,03;;997,1;;262,4;;9,62;;70,6;;0;;430,2;;
17.03.2019;15:00;7,111; ;2,725;;2,735;;86,760;;7,95;;997,7;;265,4;;9,98;;65,9;;0;;363,1;;
17.03.2019;16:00;6,914; ;2,986;;3,286;;86,411;;7,74;;998,6;;261,4;;9,92;;68,2;;0;;241,5;;
17.03.2019;17:00;6,861; ;3,357;;3,352;;85,636;;7,49;;999,3;;262,3;;10,11;;68,1;;0;;186,6;;
17.03.2019;18:00;6,849; ;3,533;;3,318;;86,235;;6,74;;1000,1;;254,6;;10,07;;67,6;;0;;82,1;;
17.03.2019;19:00;6,968; ;3,570;;3,264;;84,647;;5,70;;1000,7;;251,4;;8,21;;75,5;;8;;6,2;;
17.03.2019;20:00;7,074; ;4,262;;3,844;;83,471;;4,92;;1001,2;;238,8;;7,25;;80,2;;0;;0,0;;
17.03.2019;21:00;7,139; ;3,627;;3,059;;82,862;;4,55;;1001,6;;234,7;;7,59;;82,3;;0;;0,0;;
17.03.2019;22:00;7,268; ;4,853;;4,230;;78,672;;4,37;;1001,6;;229,8;;7,28;;84,0;;0;;0,0;;
17.03.2019;23:00;7,317; ;4,563;;3,910;;77,908;;4,56;;1001,7;;228,7;;8,11;;83,7;;0;;0,0;;
18.03.2019;00:00;7,205; ;4,393;;3,643;;79,120;;4,27;;1002,3;;241,9;;8,78;;90,3;;30;;0,2;;
18.03.2019;01:00;6,970; ;4,116;;3,391;;79,952;;4,09;;1002,5;;239,0;;8,85;;93,1;;18;;0,0;;
18.03.2019;02:00;6,736; ;;*;;*;;*;4,10;;1002,8;;236,5;;7,42;;94,3;;6;;0,0;;
18.03.2019;03:00;6,531; ;3,058;;2,307;;79,108;;3,88;;1003,5;;253,7;;6,25;;94,2;;58;;0,1;;
18.03.2019;04:00;6,420; ;2,772;;2,077;;79,079;;4,30;;1004,0;;253,6;;6,27;;89,4;;0;;0,0;;
18.03.2019;05:00;6,357; ;3,120;;2,387;;77,864;;4,40;;1004,5;;257,8;;6,09;;87,9;;0;;0,0;;
18.03.2019;06:00;6,596; ;3,694;;3,272;;78,577;;4,71;;1005,3;;257,5;;6,36;;86,3;;0;;0,0;;
18.03.2019;07:00;6,987; ;5,426;;6,547;;76,664;;4,58;;1006,1;;260,1;;6,26;;86,1;;0;;2,6;;
18.03.2019;08:00;7,387; ;5,798;;6,523;;74,228;;4,96;;1006,8;;258,7;;6,11;;87,0;;5;;39,1;;
18.03.2019;09:00;7,637; ;3,400;;3,590;;81,772;;4,43;;1007,9;;293,3;;5,89;;87,7;;33;;96,2;;
18.03.2019;10:00;7,930; ;3,757;;4,333;;81,106;;6,25;;1008,8;;287,3;;6,07;;80,1;;0;;296,0;;
18.03.2019;11:00;8,259; ;4,715;;8,303;;80,305;;7,06;;1009,9;;286,1;;7,12;;75,3;;0;;417,7;;
18.03.2019;12:00;8,518; ;2,664;;2,524;;83,437;;7,68;;1010,8;;292,9;;7,77;;71,3;;0;;544,3;;
18.03.2019;13:00;8,700; ;3,499;;4,336;;83,591;;7,64;;1011,7;;290,7;;8,05;;70,0;;0;;454,6;;
18.03.2019;14:00;9,063; ;2,923;;2,999;;84,325;;8,00;;1012,3;;293,8;;7,96;;67,3;;0;;503,4;;
18.03.2019;15:00;9,378; ;2,801;;2,725;;84,100;;7,42;;1013,1;;291,8;;8,04;;69,4;;6;;294,7;;
18.03.2019;16:00;9,679; ;2,646;;3,048;;83,807;;7,70;;1013,9;;291,2;;8,00;;67,2;;0;;310,1;;
18.03.2019;17:00;9,868; ;4,195;;5,184;;82,107;;7,25;;1014,9;;287,6;;6,59;;70,2;;0;;274,1;;
18.03.2019;18:00;10,216; ;3,839;;3,631;;81,959;;6,81;;1015,7;;295,6;;5,85;;74,7;;0;;104,8;;
18.03.2019;19:00;10,344; ;3,520;;3,215;;83,276;;4,52;;1016,7;;299,5;;5,47;;83,9;;18;;4,4;;
18.03.2019;20:00;10,703; ;4,441;;4,306;;78,406;;4,34;;1017,5;;287,0;;3,44;;87,9;;19;;0,0;;
18.03.2019;21:00;11,129; ;3,490;;3,013;;78,527;;4,12;;1018,5;;285,6;;3,96;;88,8;;18;;0,0;;
18.03.2019;22:00;11,127; ;3,816;;3,592;;82,640;;3,82;;1019,0;;280,1;;4,22;;89,1;;1;;0,0;;
18.03.2019;23:00;11,165; ;3,536;;3,745;;77,874;;3,22;;1019,7;;280,9;;3,23;;93,0;;15;;0,0;;
19.03.2019;00:00;11,397; ;2,564;;1,853;E;82,504;;4,03;;1020,3;;296,0;;3,32;;88,2;;13;;0,0;;
19.03.2019;01:00;11,672; ;3,077;;2,557;;79,180;;3,93;;1020,7;;284,2;;3,02;;86,8;;7;;0,0;;
19.03.2019;02:00;11,896; ;2,784;;2,056;;81,805;;3,72;;1021,2;;297,0;;2,97;;89,4;;14;;0,0;;
19.03.2019;03:00;12,026; ;;*;;*;;*;3,68;;1021,6;;287,5;;2,79;;90,4;;0;;0,0;;
19.03.2019;04:00;12,137; ;5,942;;6,033;;68,315;;2,71;;1021,8;;263,7;;2,12;;92,3;;0;;0,0;;
19.03.2019;05:00;12,068; ;4,497;;3,776;;67,074;;2,29;;1022,5;;257,4;;2,17;;94,7;;0;;0,0;;
19.03.2019;06:00;11,953; ;8,112;;8,811;;57,734;;1,41;;1022,9;;254,7;;1,81;;95,1;;0;;0,0;;
19.03.2019;07:00;11,806; ;11,688;;15,247;;62,199;;2,12;;1023,5;;275,9;;2,05;;92,2;;0;;4,0;;
19.03.2019;08:00;11,571; ;11,777;;17,892;;50,937;;1,95;;1024,3;;246,4;;2,26;;93,8;;0;;89,0;;
19.03.2019;09:00;11,506; ;9,161;;12,177;;63,111;;4,75;;1024,8;;276,4;;2,88;;88,9;;3;;257,9;;
19.03.2019;10:00;11,215; ;3,402;;3,495;;80,324;;6,40;;1025,4;;302,0;;3,46;;75,4;;1;;338,8;;
19.03.2019;11:00;10,925; ;2,422;;2,065;;84,411;;7,56;;1026,2;;310,7;;4,38;;67,0;;0;;511,3;;
19.03.2019;12:00;10,682; ;2,571;;2,296;;83,964;;7,00;;1026,8;;307,3;;3,90;;73,2;;10;;430,9;;
19.03.2019;13:00;10,451; ;4,679;;5,586;;83,655;;7,96;;1027,0;;299,6;;4,01;;66,2;;0;;569,1;;
19.03.2019;14:00;10,143; ;2,311;;1,809;E;88,760;;8,40;;1027,3;;305,0;;4,16;;61,3;;0;;520,2;;
19.03.2019;15:00;9,938; ;2,954;;2,583;;89,159;;8,30;;1027,3;;312,8;;3,67;;63,5;;0;;352,0;;
19.03.2019;16:00;9,693; ;2,828;;2,486;;90,485;;9,16;;1027,5;;310,5;;3,55;;59,1;;0;;465,7;;
19.03.2019;17:00;9,505; ;3,135;;3,000;;88,821;;9,30;;1027,7;;313,0;;2,78;;56,4;;0;;285,9;;
19.03.2019;18:00;9,234; ;4,675;;4,252;;85,360;;9,12;;1027,8;;308,4;;1,88;;58,5;;0;;125,9;;
19.03.2019;19:00;9,171; ;15,046;;15,864;;66,311;;6,67;;1028,1;;7,4;;0,48;;68,5;;0;;6,5;;
19.03.2019;20:00;8,975; ;22,108;;25,835;;44,853;;3,83;;1028,6;;123,4;;0,44;;79,7;;0;;0,0;;
19.03.2019;21:00;9,354; ;27,067;;32,340;;30,601;;3,33;;1029,1;;144,3;;0,87;;86,9;;0;;0,0;;
19.03.2019;22:00;10,196; ;29,145;;32,851;;31,616;;3,34;;1029,3;;149,9;;1,01;;89,4;;0;;0,0;;
19.03.2019;23:00;10,547; ;15,739;;16,426;;57,312;;3,97;;1029,1;;166,8;;1,78;;90,2;;0;;0,0;;
20.03.2019;00:00;10,637; ;13,303;;12,919;;58,680;;3,99;;1029,2;;174,7;;1,92;;88,7;;0;;0,0;;
20.03.2019;01:00;10,783; ;14,642;;14,408;;55,019;;4,68;;1029,0;;192,5;;2,79;;83,9;;0;;0,1;;
20.03.2019;02:00;11,048; ;15,503;;15,139;;48,606;;4,77;;1029,0;;201,0;;2,66;;83,0;;0;;0,0;;
20.03.2019;03:00;11,477; ;14,502;;14,048;;44,076;;5,02;;1028,8;;205,5;;2,86;;84,2;;0;;0,0;;
20.03.2019;04:00;12,236; ;;*;;*;;*;4,45;;1028,6;;204,0;;2,88;;87,3;;0;;0,0;;
20.03.2019;05:00;13,277; ;14,108;;13,671;;34,701;;3,64;;1028,5;;206,5;;2,60;;90,8;;0;;0,0;;
20.03.2019;06:00;14,658; ;14,922;;15,005;;34,189;;4,37;;1028,5;;208,7;;2,91;;91,6;;0;;0,2;;
20.03.2019;07:00;16,283; ;16,220;;17,640;;34,020;;5,22;;1028,5;;216,7;;4,11;;90,5;;0;;2,8;;
20.03.2019;08:00;17,880; ;16,880;;19,234;;32,181;;5,69;;1028,8;;217,8;;3,95;;90,8;;0;;25,8;;
20.03.2019;09:00;19,348; ;17,210;;20,892;;29,781;;6,38;;1029,2;;214,2;;4,03;;93,1;;4;;86,0;;
20.03.2019;10:00;20,953; ;17,086;;24,443;;30,008;;7,53;;1029,4;;214,1;;4,85;;92,6;;0;;247,5;;
20.03.2019;11:00;22,453; ;16,774;;21,755;;28,826;;8,29;;1029,8;;224,7;;5,52;;92,7;;0;;148,7;;
20.03.2019;12:00;23,983; ;15,602;;20,445;;30,496;;9,27;;1030,1;;230,0;;5,65;;91,8;;0;;147,9;;
20.03.2019;13:00;25,428; ;17,449;;21,825;;28,636;;9,45;;1030,7;;244,8;;5,16;;92,3;;0;;93,0;;
20.03.2019;14:00;26,909; ;18,911;;23,564;;27,293;;9,64;;1030,8;;236,9;;4,93;;92,9;;0;;94,0;;
20.03.2019;15:00;28,194; ;19,747;;24,339;;26,150;;9,72;;1030,7;;235,5;;5,35;;94,6;;0;;74,2;;
20.03.2019;16:00;29,503; ;20,872;;25,089;;26,517;;9,72;;1030,7;;239,3;;5,32;;95,9;;0;;42,2;;
20.03.2019;17:00;30,790; ;20,786;;25,116;;28,770;;9,92;;1030,8;;242,9;;4,61;;96,0;;0;;44,1;;
20.03.2019;18:00;31,916; ;20,470;;22,990;;27,924;;9,67;;1031,1;;237,1;;3,87;;98,2;;0;;17,9;;
20.03.2019;19:00;32,848; ;18,898;;20,269;;27,479;;9,65;;1031,5;;235,3;;2,84;;98,4;;0;;2,7;;
20.03.2019;20:00;33,604; ;19,336;;19,312;;26,787;;9,60;;1031,8;;213,4;;2,77;;97,9;;0;;0,0;;
20.03.2019;21:00;33,796; ;15,508;;15,521;;32,055;;9,58;;1032,0;;217,4;;3,39;;97,7;;0;;0,0;;
20.03.2019;22:00;33,911; ;16,590;;16,858;;29,299;;9,64;;1032,3;;224,0;;3,16;;97,0;;0;;0,0;;
20.03.2019;23:00;34,374; ;15,784;;15,487;;32,877;;9,73;;1032,3;;224,9;;3,03;;95,8;;0;;0,1;;
21.03.2019;00:00;34,870; ;13,255;;12,808;;38,490;;9,75;;1032,3;;226,9;;3,65;;94,7;;0;;0,1;;
21.03.2019;01:00;35,343; ;12,653;;12,195;;39,611;;9,22;;1032,3;;223,9;;3,48;;94,8;;0;;0,0;;
21.03.2019;02:00;35,970; ;12,930;;12,438;;38,733;;8,22;;1032,4;;230,0;;4,18;;97,5;;0;;0,1;;
21.03.2019;03:00;36,643; ;11,601;;11,188;;43,120;;7,93;;1032,2;;243,3;;4,06;;98,9;;0;;0,3;;
21.03.2019;04:00;36,969; ;9,752;;9,316;;44,927;;7,65;;1032,1;;246,6;;3,83;;100,0;;0;;0,2;;
21.03.2019;05:00;37,018; ;;*;;*;;*;7,53;;1032,1;;238,6;;3,36;;100,0;;0;;0,3;;
21.03.2019;06:00;36,614; ;7,300;;7,210;;46,106;;7,54;;1031,9;;232,0;;4,30;;100,0;;0;;0,4;;
21.03.2019;07:00;35,846; ;7,461;;7,919;;48,892;;7,73;;1031,8;;217,5;;4,06;;100,0;;0;;2,9;;
21.03.2019;08:00;34,876; ;8,632;;9,954;;49,156;;8,23;;1031,9;;209,8;;3,75;;100,0;;0;;38,9;;
21.03.2019;09:00;33,759; ;7,025;;8,018;;50,718;;9,03;;1032,3;;217,8;;4,50;;99,4;;0;;86,7;;
21.03.2019;10:00;32,739; ;6,864;;7,570;;52,042;;9,70;;1032,7;;230,3;;5,93;;94,8;;0;;117,3;;
21.03.2019;11:00;31,943; ;6,435;;6,975;;56,644;;9,90;;1033,0;;237,7;;6,02;;92,0;;0;;132,4;;
21.03.2019;12:00;31,186; ;7,197;;8,727;;56,208;;10,20;;1032,9;;237,5;;5,83;;90,5;;0;;156,3;;
21.03.2019;13:00;30,390; ;6,430;;7,288;;58,279;;10,75;;1032,7;;230,6;;6,36;;88,0;;0;;200,7;;
21.03.2019;14:00;29,366; ;6,554;;7,782;;59,010;;10,81;;1032,7;;238,5;;5,94;;87,3;;0;;175,8;;
21.03.2019;15:00;28,398; ;7,888;;9,630;;56,805;;10,64;;1032,8;;243,8;;5,11;;87,2;;0;;109,0;;
21.03.2019;16:00;27,376; ;9,525;;11,359;;54,609;;10,68;;1032,5;;247,5;;4,13;;86,7;;0;;79,2;;
21.03.2019;17:00;26,470; ;12,933;;16,971;;50,360;;10,65;;1032,6;;258,8;;3,38;;86,7;;0;;42,3;;
21.03.2019;18:00;25,720; ;13,447;;15,783;;53,780;;10,19;;1032,7;;261,2;;3,50;;86,4;;0;;22,1;;
21.03.2019;19:00;25,169; ;13,166;;14,589;;52,243;;9,78;;1032,6;;245,4;;3,06;;88,0;;0;;5,3;;
21.03.2019;20:00;24,704; ;11,610;;13,174;;49,890;;9,41;;1032,8;;257,0;;2,18;;91,1;;0;;0,0;;
21.03.2019;21:00;24,027; ;8,068;;8,787;;57,670;;9,09;;1032,9;;264,8;;2,43;;92,1;;0;;0,0;;
21.03.2019;22:00;23,349; ;6,429;;6,455;;62,585;;8,86;;1033,3;;277,6;;1,79;;93,2;;0;;0,0;;
21.03.2019;23:00;22,854; ;6,091;;5,645;;57,678;;8,55;;1033,2;;268,8;;1,34;;95,3;;0;;0,1;;
22.03.2019;00:00;22,399; ;4,285;;3,647;;67,439;;8,36;;1033,1;;279,4;;1,28;;95,4;;0;;0,1;;
22.03.2019;01:00;22,082; ;5,281;;4,664;;60,328;;8,15;;1032,8;;224,6;;1,46;;96,7;;0;;0,1;;
22.03.2019;02:00;21,633; ;5,057;;4,426;;55,174;;7,94;;1032,5;;208,2;;1,69;;98,9;;0;;0,2;;
22.03.2019;03:00;21,046; ;4,888;;4,265;;52,665;;7,81;;1032,5;;209,6;;1,75;;99,9;;0;;0,3;;
22.03.2019;04:00;20,278; ;4,058;;3,441;;56,241;;7,76;;1032,3;;199,8;;1,26;;100,0;;0;;0,3;;
22.03.2019;05:00;19,630; ;4,949;;4,347;;50,307;;7,81;;1031,7;;208,7;;1,47;;99,9;;0;;0,3;;
22.03.2019;06:00;19,332; ;5,626;;6,316;;48,052;;7,81;;1031,8;;211,7;;1,53;;99,7;;0;;0,2;;
22.03.2019;07:00;19,405; ;10,991;;15,245;;41,614;;7,92;;1031,9;;175,6;;1,52;;99,9;;0;;2,6;;
22.03.2019;08:00;20,219; ;16,088;;20,014;;36,944;;8,14;;1032,2;;149,2;;1,86;;100,0;;0;;17,1;;
22.03.2019;09:00;21,631; ;14,935;;19,180;;34,790;;8,32;;1032,3;;162,5;;2,33;;100,0;;0;;50,4;;
22.03.2019;10:00;22,902; ;9,475;;11,453;;42,084;;8,71;;1031,9;;170,0;;3,18;;99,9;;0;;98,6;;
22.03.2019;11:00;24,056; ;9,054;;11,943;;44,295;;9,45;;1031,4;;167,3;;3,58;;97,7;;0;;188,2;;
22.03.2019;12:00;25,322; ;10,911;;16,115;;45,403;;11,18;;1030,6;;154,4;;3,47;;90,4;;0;;429,0;;
22.03.2019;13:00;26,359; ;14,885;;24,016;;47,144;;13,69;;1029,7;;154,0;;4,00;;80,3;;0;;606,1;;
22.03.2019;14:00;27,342; ;12,472;;18,325;;58,188;;15,60;;1029,0;;157,7;;3,43;;72,9;;0;;590,7;;
22.03.2019;15:00;28,312; ;9,504;;15,565;;64,789;;16,61;;1028,0;;152,3;;3,81;;68,6;;0;;511,8;;
22.03.2019;16:00;29,144; ;11,990;;17,042;;65,956;;17,37;;1027,1;;152,9;;3,59;;65,4;;0;;395,4;;
22.03.2019;17:00;29,561; ;11,157;;12,834;;76,177;;18,12;;1026,2;;162,2;;3,13;;60,2;;0;;268,7;;
22.03.2019;18:00;29,367; ;8,196;;9,042;;79,835;;17,42;;1025,8;;204,1;;3,12;;56,7;;0;;122,7;;
22.03.2019;19:00;29,133; ;12,815;;14,511;;66,525;;15,54;;1025,7;;194,9;;1,86;;63,4;;0;;18,0;;
22.03.2019;20:00;28,938; ;36,440;;50,678;;39,521;;13,25;;1025,7;;172,3;;1,03;;70,7;;0;;0,0;;
22.03.2019;21:00;29,153; ;45,441;;63,809;;17,828;;11,19;;1025,5;;164,2;;1,09;;80,7;;0;;0,0;;
22.03.2019;22:00;29,382; ;37,431;;41,728;;22,032;;9,30;;1025,3;;218,3;;0,91;;87,6;;0;;0,0;;
22.03.2019;23:00;29,905; ;;*;;*;;*;9,09;;1025,3;;275,9;;1,76;;91,4;;0;;0,0;;
23.03.2019;00:00;30,527; ;17,243;;16,850;;34,601;;6,88;;1025,7;;306,4;;3,64;;97,3;;0;;0,1;;
23.03.2019;01:00;31,577; ;20,359;;20,192;;37,180;;6,47;;1026,1;;307,6;;4,48;;100,0;;0;;0,3;;
23.03.2019;02:00;33,043; ;24,363;;23,930;;41,894;;6,30;;1025,9;;293,0;;3,43;;100,0;;0;;0,2;;
23.03.2019;03:00;34,225; ;8,365;;7,804;;57,315;;5,18;;1025,7;;257,1;;2,23;;99,7;;0;;0,0;;
23.03.2019;04:00;35,490; ;9,829;;9,312;;44,430;;3,82;;1025,7;;209,8;;1,61;;100,0;;0;;0,0;;
23.03.2019;05:00;36,580; ;9,227;;8,811;;42,848;;3,56;;1025,7;;213,8;;2,03;;100,0;;0;;0,0;;
23.03.2019;06:00;37,356; ;8,354;;8,396;;42,409;;3,31;;1026,0;;217,9;;2,32;;100,0;;0;;0,0;;
23.03.2019;07:00;38,179; ;7,734;;7,955;;45,095;;4,10;;1026,4;;217,9;;3,09;;100,0;;0;;6,8;;
23.03.2019;08:00;38,487; ;7,950;;8,909;;40,958;;4,63;;1026,8;;226,8;;3,33;;100,0;;0;;45,6;;
23.03.2019;09:00;38,307; ;8,468;;9,917;;37,405;;6,10;;1027,0;;236,6;;3,05;;100,0;;0;;88,4;;
23.03.2019;10:00;38,045; ;10,286;;12,659;;34,391;;7,22;;1027,4;;248,7;;3,20;;100,0;;0;;83,3;;
23.03.2019;11:00;37,527; ;11,550;;15,551;;31,757;;8,14;;1027,8;;263,7;;2,83;;99,4;;0;;116,3;;
23.03.2019;12:00;36,143; ;8,143;;9,805;;48,749;;9,35;;1028,4;;305,9;;2,94;;89,8;;0;;182,5;;
23.03.2019;13:00;34,569; ;8,701;;9,378;;63,658;;9,41;;1029,0;;324,8;;3,63;;77,0;;0;;202,5;;
23.03.2019;14:00;33,133; ;2,627;;2,276;;80,277;;9,76;;1029,6;;315,3;;3,70;;76,5;;0;;300,2;;
23.03.2019;15:00;31,815; ;2,846;;2,691;;84,901;;9,95;;1029,9;;323,4;;4,23;;71,4;;0;;505,4;;
23.03.2019;16:00;30,667; ;2,667;;2,332;;85,941;;9,58;;1030,0;;322,9;;4,27;;73,0;;0;;361,1;;
23.03.2019;17:00;29,919; ;2,652;;2,188;;86,729;;8,99;;1030,5;;317,1;;4,36;;77,0;;0;;253,6;;
23.03.2019;18:00;29,741; ;2,297;;1,691;E;87,338;;8,17;;1030,8;;330,2;;3,55;;78,1;;0;;115,5;;
23.03.2019;19:00;29,578; ;2,752;;2,094;;83,066;;6,94;;1030,9;;321,4;;2,42;;84,2;;0;;17,5;;
23.03.2019;20:00;29,389; ;4,377;;3,710;;75,305;;5,48;;1031,1;;320,7;;1,67;;88,6;;0;;0,0;;
23.03.2019;21:00;28,974; ;8,805;;9,210;;61,617;;4,50;;1031,4;;278,8;;0,90;;92,3;;0;;0,0;;
23.03.2019;22:00;28,516; ;10,811;;12,665;;54,240;;3,98;;1031,5;;291,5;;0,98;;95,0;;0;;0,0;;
23.03.2019;23:00;27,669; ;8,090;;8,101;;53,552;;3,88;;1031,4;;303,2;;0,92;;96,8;;0;;0,0;;
24.03.2019;00:00;26,854; ;;*;;*;;*;4,73;;1031,2;;291,6;;0,93;;93,7;;0;;0,0;;
24.03.2019;01:00;25,425; ;9,320;;8,991;;31,654;;3,38;;1030,9;;212,8;;0,91;;96,6;;0;;0,0;;
24.03.2019;02:00;23,442; ;10,541;;11,423;;26,626;;2,91;;1030,8;;235,1;;0,58;;98,7;;0;;0,0;;
24.03.2019;03:00;21,748; ;10,135;;10,977;;28,354;;2,96;;1030,3;;224,2;;0,74;;99,8;;0;;0,0;;
24.03.2019;04:00;20,075; ;13,299;;13,845;;20,105;;2,87;;1030,1;;225,4;;0,73;;100,0;;0;;0,0;;
24.03.2019;05:00;18,504; ;14,627;;14,376;;18,476;;2,82;;1029,6;;207,0;;0,64;;100,0;;0;;0,0;;
24.03.2019;06:00;16,977; ;13,900;;14,198;;15,994;;2,63;;1029,2;;283,0;;0,36;;100,0;;0;;0,0;;
24.03.2019;07:00;15,181; ;14,239;;14,454;;17,913;;2,61;;1028,8;;197,4;;0,41;;100,0;;0;;6,3;;
24.03.2019;08:00;13,519; ;13,949;;17,036;;20,276;;3,30;;1028,6;;241,5;;0,38;;100,0;;0;;72,0;;
24.03.2019;09:00;12,049; ;10,812;;13,672;;36,533;;5,11;;1028,5;;200,7;;0,78;;99,9;;0;;149,5;;
24.03.2019;10:00;10,793; ;12,495;;14,857;;54,642;;6,20;;1028,1;;233,5;;1,20;;96,9;;0;;130,2;;
24.03.2019;11:00;9,691; ;7,374;;8,914;;70,689;;6,82;;1027,5;;225,7;;2,67;;85,6;;0;;348,7;;
24.03.2019;12:00;9,171; ;3,896;;4,703;;79,169;;7,92;;1027,1;;255,2;;3,21;;70,6;;0;;583,7;;
24.03.2019;13:00;9,068; ;2,384;;4,197;;82,543;;9,11;;1026,5;;258,6;;4,02;;58,5;;0;;638,4;;
24.03.2019;14:00;9,111; ;3,655;;4,367;;83,611;;9,81;;1025,7;;277,0;;3,99;;56,7;;0;;520,0;;
24.03.2019;15:00;9,224; ;3,602;;3,763;;82,401;;9,23;;1025,0;;299,2;;4,17;;67,2;;0;;406,8;;
24.03.2019;16:00;9,295; ;4,343;;5,112;;80,900;;9,58;;1024,2;;279,3;;4,14;;62,1;;0;;410,7;;
24.03.2019;17:00;9,240; ;3,745;;3,841;;82,766;;9,43;;1023,5;;290,7;;4,00;;58,2;;0;;308,5;;
24.03.2019;18:00;9,175; ;5,056;;6,199;;80,865;;8,05;;1023,0;;273,7;;3,52;;62,8;;0;;107,1;;
24.03.2019;19:00;9,064; ;5,814;;6,530;;67,854;;6,40;;1022,4;;257,4;;2,93;;71,1;;0;;22,4;;
24.03.2019;20:00;8,945; ;4,424;;4,141;;72,445;;5,67;;1021,8;;234,9;;3,36;;73,2;;0;;0,0;;
24.03.2019;21:00;8,973; ;5,295;;4,957;;73,536;;5,14;;1021,2;;249,9;;4,06;;81,2;;0;;0,0;;
24.03.2019;22:00;9,170; ;5,560;;5,390;;70,448;;4,55;;1020,3;;245,3;;4,45;;88,8;;0;;0,0;;
24.03.2019;23:00;9,377; ;6,797;;6,279;;66,185;;4,74;;1019,0;;224,5;;5,04;;88,6;;0;;0,0;;
25.03.2019;00:00;9,475; ;6,234;;5,689;;66,278;;4,99;;1017,6;;225,8;;5,92;;87,0;;4;;0,0;;
25.03.2019;01:00;9,605; ;;*;;*;;*;4,86;;1015,9;;229,5;;6,98;;90,9;;44;;0,1;;
25.03.2019;02:00;9,661; ;4,063;;3,414;;75,948;;4,27;;1015,1;;256,9;;4,63;;95,6;;43;;0,3;;
25.03.2019;03:00;9,439; ;2,054;;1,337;E;91,889;;4,39;;1014,4;;274,9;;3,80;;88,7;;17;;1,0;;
25.03.2019;04:00;9,210; ;3,767;;3,299;;86,058;;3,91;;1014,3;;265,8;;4,81;;89,5;;17;;0,2;;
25.03.2019;05:00;8,993; ;2,653;;2,013;;87,372;;2,68;;1013,8;;259,7;;3,78;;95,5;;0;;0,0;;
25.03.2019;06:00;9,038; ;3,977;;3,690;;78,832;;3,43;;1013,1;;256,8;;3,85;;95,8;;12;;0,1;;
25.03.2019;07:00;8,952; ;4,502;;6,471;;83,131;;3,62;;1012,8;;270,9;;4,23;;95,8;;9;;9,0;;
25.03.2019;08:00;8,749; ;4,779;;5,342;;87,539;;4,11;;1012,7;;284,6;;3,48;;94,8;;4;;63,2;;
25.03.2019;09:00;8,437; ;2,999;;2,566;;91,379;;4,77;;1013,1;;317,5;;5,35;;91,7;;11;;138,6;;
25.03.2019;10:00;8,080; ;3,086;;2,660;;93,389;;6,06;;1014,5;;340,1;;7,01;;84,4;;3;;315,2;;
25.03.2019;11:00;7,869; ;2,567;;2,096;;93,757;;6,19;;1015,8;;340,0;;6,66;;80,8;;21;;427,0;;
25.03.2019;12:00;7,912; ;2,511;;2,033;;92,911;;7,42;;1016,6;;323,4;;6,29;;77,3;;2;;369,0;;
25.03.2019;13:00;8,019; ;2,985;;2,550;;91,424;;6,64;;1017,1;;322,8;;6,75;;81,8;;14;;287,2;;
25.03.2019;14:00;8,055; ;2,600;;2,049;;93,514;;5,53;;1017,9;;327,8;;4,75;;90,3;;17;;307,9;;
25.03.2019;15:00;8,200; ;3,539;;3,224;;94,096;;7,37;;1018,6;;341,1;;6,43;;81,7;;0;;433,7;;
25.03.2019;16:00;8,213; ;3,933;;3,855;;89,323;;7,51;;1019,7;;347,3;;7,56;;80,7;;0;;398,2;;
25.03.2019;17:00;8,455; ;3,380;;3,044;;89,254;;7,86;;1021,0;;343,5;;6,40;;82,2;;0;;302,4;;
25.03.2019;18:00;8,913; ;4,777;;4,343;;87,389;;7,54;;1022,2;;339,4;;5,98;;85,7;;0;;141,3;;
25.03.2019;19:00;9,429; ;7,682;;7,158;;84,070;;6,86;;1023,2;;344,1;;5,01;;88,1;;0;;26,4;;
25.03.2019;20:00;9,903; ;3,835;;3,129;;87,911;;6,25;;1024,2;;339,6;;4,49;;89,2;;0;;0,0;;
25.03.2019;21:00;10,127; ;6,107;;5,516;;82,543;;5,59;;1025,0;;328,1;;3,26;;89,8;;0;;0,0;;
